number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_cv_mean,user_attrs_cv_std,user_attrs_fold_best_iterations,user_attrs_fold_scores,state
113,0.884550019340951,2026-08-27 05:13:23.729383,2026-08-27 05:13:43.072271,0 days 00:00:19.342888,0.9879870359187255,0.003607982529758717,0.16037901234252552,10,3.4876889177703907,9.5232563847199e-06,0.21812016915037807,0.9775003122931182,0.884550019340951,0.002373237944553917,"[275, 303, 269, 348, 335]","[0.8837491202182002, 0.8873873154486125, 0.8805614144649204, 0.8864358145577146, 0.8846164320153069]",COMPLETE
114,0.8820875813512533,2026-08-27 05:13:43.072599,2026-08-27 05:13:59.650310,0 days 00:00:16.577711,0.940744683138645,0.13295707714642985,0.12742655843043088,10,4.341101836882453,2.4855074338579832e-05,0.18567662421385156,0.9610546226978038,0.8820875813512533,0.0020291844596097308,"[1494, 1470, 1434, 1480, 1484]","[0.8791285704445745, 0.8847901606507066, 0.8822515299550876, 0.8806343043065024, 0.8836333413993951]",COMPLETE
115,0.8784800887003257,2026-08-27 05:13:59.650633,2026-08-27 05:14:12.892635,0 days 00:00:13.242002,0.9932281770172213,0.1128252785904782,0.17691724717735816,10,2.472599961628083,0.11141311977264999,0.2551976490676125,0.9926898866933446,0.8784800887003257,0.0020166541378117196,"[1415, 1500, 1271, 1122, 1463]","[0.8768783328379769, 0.8820307476776833, 0.8762653810415294, 0.8789457164596914, 0.878280265484748]",COMPLETE
116,0.875366206598027,2026-08-27 05:14:12.892949,2026-08-27 05:14:29.253519,0 days 00:00:16.360570,0.9764941091910788,0.19965310897594563,0.18770339958271254,10,1.6582066563298916,0.6790002677323406,29.674671122046007,0.9403347620621898,0.875366206598027,0.0017017871573593855,"[1482, 1494, 1458, 1485, 1499]","[0.8755491034606471, 0.877635361749121, 0.8740378331345869, 0.8766620511606472, 0.8729466834851327]",COMPLETE
117,0.8779978689149314,2026-08-27 05:14:29.253822,2026-08-27 05:14:42.723756,0 days 00:00:13.469934,0.9672912616422779,0.26166732163480694,0.1473909632463249,10,3.129122234212355,0.001909853435594992,0.15473763932759257,0.9502913162388377,0.8779978689149314,0.003822741575520927,"[1437, 1494, 1493, 1440, 1331]","[0.8707014221975621, 0.8811836647566569, 0.8779703200204881, 0.8793198984179639, 0.8808140391819861]",COMPLETE
118,0.8778057171751049,2026-08-27 05:14:42.724068,2026-08-27 05:14:57.432805,0 days 00:00:14.708737,0.6133068595210605,0.06752481796374728,0.1380506128777915,10,2.3495790830840355,1.4287155819332336,0.2988538223725876,0.9815486736512927,0.8778057171751049,0.002577216368276736,"[1404, 1098, 1488, 1499, 1497]","[0.8766230290125515, 0.8822500553134708, 0.874524361158549, 0.8786192606816656, 0.8770118797092873]",COMPLETE
119,0.8871095158647803,2026-08-27 05:14:57.433127,2026-08-27 05:15:26.769065,0 days 00:00:29.335938,0.9513160879661833,0.002031714509695258,0.08513505239311847,9,2.81362440607781,6.657769143623541e-07,0.1714171051272555,0.9693222974446636,0.8871095158647803,0.002697234862783334,"[577, 683, 593, 731, 731]","[0.8832143482260775, 0.8858176057346488, 0.8862532293657982, 0.8896117442461557, 0.8906506517512206]",COMPLETE
120,0.8692243148777956,2026-08-27 05:15:26.769381,2026-08-27 05:15:40.977303,0 days 00:00:14.207922,0.9059808808887629,0.38750394068278365,0.08631685082137744,9,2.067976331000076,6.783736385352878e-07,0.1614418062521661,0.9664530748133522,0.8692243148777956,0.004496140608965637,"[1368, 1494, 1497, 1480, 1492]","[0.8631155853766838, 0.8767657932726372, 0.868985998940279, 0.8703757835987483, 0.8668784132006304]",COMPLETE
121,0.8863894732998798,2026-08-27 05:15:40.977615,2026-08-27 05:16:07.405613,0 days 00:00:26.427998,0.9505179194594987,0.01179100737610375,0.0960471121753716,9,2.723241724559866,1.954610799370754e-06,0.10015576322543553,0.9856465097839249,0.8863894732998798,0.001812012177779147,"[600, 682, 516, 579, 595]","[0.8838317239473757, 0.8890818548636307, 0.8874713938194051, 0.885183121628577, 0.8863792722404105]",COMPLETE
122,0.8834553779463798,2026-08-27 05:16:07.405940,2026-08-27 05:16:27.650253,0 days 00:00:20.244313,0.9567466393907436,0.11741304162316284,0.08187386121669094,8,2.823001081671825,3.5815797675235563e-06,0.1908358389997712,0.9736779366930031,0.8834553779463798,0.0015907891658670386,"[1457, 1500, 1450, 1473, 1499]","[0.8818955184126883, 0.8839535620080046, 0.8812810919746238, 0.8850083240345681, 0.8851383933020139]",COMPLETE
123,0.8809767606242446,2026-08-27 05:16:27.650576,2026-08-27 05:16:40.528177,0 days 00:00:12.877601,0.9797858453351136,0.1735852048709296,0.1994843327714918,10,1.8827294979599902,5.986811744051693e-06,0.22496833946959954,0.9571856832658786,0.8809767606242446,0.00260780205508712,"[1312, 1494, 1207, 1440, 1480]","[0.8808004201599374, 0.8858431600031542, 0.8780093078505514, 0.8800960025321952, 0.8801349125753847]",COMPLETE
124,0.8922859989876194,2026-08-27 05:16:40.528504,2026-08-27 05:17:07.272225,0 days 00:00:26.743721,0.9700130415733964,0.0027907160882013346,0.07453475387909783,9,0.736600964214173,0.18658243622797352,0.14061078870389593,0.999662015886639,0.8922859989876194,0.0025210990091919525,"[609, 537, 555, 615, 487]","[0.8898419524878226, 0.8935386718205222, 0.8906094233200991, 0.8966622241446709, 0.8907777231649828]",COMPLETE
125,0.8197570009988198,2026-08-27 05:17:07.272543,2026-08-27 05:17:17.163980,0 days 00:00:09.891437,0.9391262568110709,1.9413564531044352,0.07854550261294936,9,0.7350816092292812,0.23616334626536864,0.13909562118011223,0.9994058208236375,0.8197570009988198,0.005658625104212602,"[1307, 1491, 1495, 1263, 208]","[0.814336230608049, 0.830591501869964, 0.8167205116966062, 0.819369356221427, 0.8177674045980524]",COMPLETE
126,0.8834745382331579,2026-08-27 05:17:17.164304,2026-08-27 05:17:40.438227,0 days 00:00:23.273923,0.9943252275994423,0.07857892440403043,0.05882257903719666,8,0.7364126288842211,0.1681770785451753,0.12361345136775974,0.9888029755396123,0.8834745382331579,0.0017084555314663143,"[1500, 1497, 1500, 1480, 1473]","[0.8819211150383856, 0.885299378374324, 0.8810903302477673, 0.8838473601840896, 0.8852145073212236]",COMPLETE
127,0.8825317804484414,2026-08-27 05:17:40.438590,2026-08-27 05:17:57.652997,0 days 00:00:17.214407,0.9601160045284247,0.1390653118176827,0.0883425233875503,9,0.6030491721156785,0.02332368344488878,0.14911897338036764,0.9684028206502786,0.8825317804484414,0.0024957018897536036,"[1497, 1495, 1303, 1473, 1480]","[0.8810138292292572, 0.8874911342358264, 0.8810452397070384, 0.8813066319907117, 0.8818020670793727]",COMPLETE
128,0.8894543660213298,2026-08-27 05:17:57.653312,2026-08-27 05:18:13.992219,0 days 00:00:16.338907,0.9670203144302445,0.0014839751654747407,0.16553325009402625,9,3.2617533278779116,1.0150489176801987,0.16800508968688108,0.9896278541839503,0.8894543660213298,0.0017756253611333078,"[327, 434, 286, 331, 425]","[0.8868496365304478, 0.8921701657545474, 0.8885229185302358, 0.8894173749502409, 0.8903117343411772]",COMPLETE
129,0.861831978811531,2026-08-27 05:18:13.992530,2026-08-27 05:18:28.914910,0 days 00:00:14.922380,0.9174987986978209,0.21219312851677377,0.06968754759020096,9,3.386202541334503,2.1635825880783544,0.11512772659883717,0.9939612479053849,0.861831978811531,0.0029768645965541868,"[1430, 1499, 1500, 1431, 1366]","[0.8598786540164057, 0.8665557727437306, 0.8605678603299737, 0.8582997419895042, 0.8638578649780405]",COMPLETE
130,0.8837829814366914,2026-08-27 05:18:28.915241,2026-08-27 05:18:46.196231,0 days 00:00:17.280990,0.9316164286244818,0.0806672034425685,0.09234057019055937,9,0.85136900825691,0.5373836243571293,0.1310815515185271,0.9754686590635321,0.8837829814366914,0.0025362677171374766,"[1370, 803, 1449, 1473, 1473]","[0.8817963700517147, 0.8881835363340179, 0.8826240014149014, 0.8813223248370349, 0.8849886745457883]",COMPLETE
131,0.886809260241727,2026-08-27 05:18:46.196557,2026-08-27 05:19:04.288660,0 days 00:00:18.092103,0.9844306019189965,0.0005965239801831216,0.1661855835861085,9,3.1503685062366413,1.0603977007015397,0.18053330470190956,0.985424419277016,0.886809260241727,0.0021390564488752714,"[317, 380, 310, 324, 378]","[0.8867714143689311, 0.8907521875801847, 0.8845918639287595, 0.886668524042416, 0.8852623112883444]",COMPLETE
132,0.8867552312644724,2026-08-27 05:19:04.288974,2026-08-27 05:19:40.166030,0 days 00:00:35.877056,0.9721026138306885,0.001612022946690559,0.07412145080819453,9,4.117525331975888,0.09405942225654099,0.16184231438340244,0.9635310820120979,0.8867552312644724,0.0006874326402995912,"[812, 995, 690, 948, 864]","[0.8872957020827296, 0.8864829789227181, 0.8855276956468189, 0.8871132350971466, 0.8873565445729487]",COMPLETE
133,0.8799923000105206,2026-08-27 05:19:40.166352,2026-08-27 05:19:51.658951,0 days 00:00:11.492599,0.9651712882419022,0.07112652539323037,0.15973508913959975,10,2.504364900976818,0.041206802769440276,0.19588166423871003,0.9998717199729501,0.8799923000105206,0.001975007067094315,"[567, 486, 1159, 1417, 561]","[0.8797023302667609, 0.8832579641251895, 0.8770810534847747, 0.8795877946640204, 0.8803323575118571]",COMPLETE
134,0.8803319230648068,2026-08-27 05:19:51.659268,2026-08-27 05:20:18.335984,0 days 00:00:26.676716,0.950049449001643,0.16351769327312485,0.043341019841217625,9,4.947212011904753,0.3164033927813961,0.1746248872656082,0.9506185801047471,0.8803319230648068,0.001413994672215805,"[1481, 1497, 1498, 1493, 1499]","[0.8792547900728621, 0.8823401940377368, 0.8789482506388505, 0.8793778103086564, 0.8817385702659286]",COMPLETE
135,0.8793830323409331,2026-08-27 05:20:18.336307,2026-08-27 05:20:30.597889,0 days 00:00:12.261582,0.9789002400381641,0.10739363048019065,0.17071818163465025,10,1.143287563533091,0.7516403833272354,0.14509347906212738,0.9751872211274758,0.8793830323409331,0.0022558975949153086,"[1369, 1500, 705, 797, 1473]","[0.8773244407474504, 0.8821944804944174, 0.8784074182932543, 0.8819770202471297, 0.8770118019224133]",COMPLETE
136,0.8599825236888308,2026-08-27 05:20:30.598205,2026-08-27 05:20:46.113541,0 days 00:00:15.515336,0.958726187604523,0.24653911552720373,0.06214207700842459,9,2.21625757481278,2.5558237746634225,0.2585983855617986,0.9899583536973147,0.8599825236888308,0.0023906950312208137,"[1439, 1431, 1500, 1480, 1473]","[0.8613192795332317, 0.8633531587872758, 0.8597236843349894, 0.8561048857023096, 0.8594116100863474]",COMPLETE
137,0.7972847506285696,2026-08-27 05:20:46.113852,2026-08-27 05:20:55.771901,0 days 00:00:09.658049,0.9879652088374173,2.5318986740374996,0.08235637501795516,10,3.57247163168439,5.315991990709759,0.2152424164136605,0.966857951679856,0.7972847506285696,0.003167088491051572,"[477, 1448, 966, 1170, 1301]","[0.8010466623235436, 0.8003502098734664, 0.7975124900245429, 0.7928450355487063, 0.7946693553725886]",COMPLETE
138,0.8852067167076164,2026-08-27 05:20:55.772203,2026-08-27 05:21:10.167643,0 days 00:00:14.395440,0.9987333841904993,0.055326134995032986,0.15457541619565224,10,2.96710619045437,0.00020209333099789435,0.33128593174798704,0.9849361435019368,0.8852067167076164,0.0015598871176952895,"[1249, 663, 723, 1164, 415]","[0.8843531047351322, 0.8879942068915866, 0.8843243970391953, 0.8857617030194621, 0.8836001718527053]",COMPLETE
139,0.8763765284515432,2026-08-27 05:21:10.167967,2026-08-27 05:21:21.737427,0 days 00:00:11.569460,0.9678506499052766,0.16370616956320863,0.14342836965190225,9,2.623800793430004,1.568280260935132e-05,0.12026249108087765,0.9938313756512713,0.8763765284515432,0.0022833105372586,"[1001, 1017, 805, 1431, 565]","[0.8753911844959968, 0.8798631138002612, 0.875240842883629, 0.8780087237437311, 0.8733787773340977]",COMPLETE
140,0.8767703985107917,2026-08-27 05:21:21.737734,2026-08-27 05:21:49.424588,0 days 00:00:27.686854,0.9457607065234381,0.28469252128200084,0.026686606415729265,10,2.3287061688763244,2.922449955173732e-07,0.16292042204763235,0.9563598945312229,0.8767703985107917,0.002456920424845198,"[1500, 1497, 1497, 1495, 1489]","[0.8747258113079277, 0.8813773334095553, 0.8746025409628739, 0.8765546292356649, 0.8765916776379372]",COMPLETE
141,0.8837006683780203,2026-08-27 05:21:49.424915,2026-08-27 05:22:04.325804,0 days 00:00:14.900889,0.9823612251389647,0.047799922851823315,0.1645262838576332,9,3.1892225768898745,0.4307108604605191,0.1765352748370313,0.9807940175258342,0.8837006683780203,0.0027540256090060017,"[1370, 776, 1020, 1495, 1102]","[0.879748853091915, 0.8874039024376024, 0.8846157394114503, 0.8814266711214597, 0.885308175827674]",COMPLETE
142,0.8875482317800836,2026-08-27 05:22:04.326126,2026-08-27 05:22:18.137907,0 days 00:00:13.811781,0.985268417736271,0.004726830573517372,0.1832974492191825,9,3.1752491773542855,1.1285228367788003,0.18935232034666266,0.9832058987847125,0.8875482317800836,0.0031490019510112435,"[281, 388, 259, 326, 593]","[0.8835810058338072, 0.8919869390227815, 0.8896599962534758, 0.8844756071830125, 0.8880376106073412]",COMPLETE
143,0.882314515553864,2026-08-27 05:22:18.138216,2026-08-27 05:22:30.727368,0 days 00:00:12.589152,0.9755984105180887,0.11639013163085325,0.1819616449911845,9,3.78473007487938,0.629607208019006,0.13943909549298197,0.9725557545817535,0.882314515553864,0.0013655511293046594,"[1497, 749, 1485, 1097, 1024]","[0.8829124792183062, 0.8834818574728335, 0.8796558074416069, 0.8830215904618203, 0.8825008431747539]",COMPLETE
144,0.8444429919123693,2026-08-27 05:22:30.727686,2026-08-27 05:22:49.898059,0 days 00:00:19.170373,0.9914489155190509,0.0033742626522358316,0.18857784386962984,3,2.8535038345070713,0.23560353447389593,7.858429858297577,0.9408285484940435,0.8444429919123693,0.003778822720310059,"[1496, 1500, 1500, 1500, 1500]","[0.8374495061116934, 0.8483432503178574, 0.8466972013723894, 0.843902498107454, 0.8458225036524522]",COMPLETE
145,0.882681600945534,2026-08-27 05:22:49.898390,2026-08-27 05:23:04.213856,0 days 00:00:14.315466,0.9682042075461258,0.06328597759639074,0.1763686055474648,10,2.503470999769604,1.428776338918193,0.20201833877195574,0.9798015178130088,0.882681600945534,0.001377584809790448,"[1500, 1495, 1431, 1462, 1403]","[0.8824483520354178, 0.8802010637120539, 0.8833766487583866, 0.8843076085113957, 0.8830743317104158]",COMPLETE
146,0.8816809661434494,2026-08-27 05:23:04.214198,2026-08-27 05:23:20.434839,0 days 00:00:16.220641,0.9540930545047565,0.12511256727299405,0.13515554465013396,8,1.4651475383758548,0.1524934864662886,0.1093668373437502,0.6228033012190551,0.8816809661434494,0.0020663091643018912,"[461, 770, 617, 458, 460]","[0.8781236109160897, 0.8844490573114823, 0.8823686975894761, 0.8812059312012472, 0.8822575336989518]",COMPLETE
147,0.8877653263175658,2026-08-27 05:23:20.435154,2026-08-27 05:23:39.312512,0 days 00:00:18.877358,0.9615263502667928,0.00016546564791657158,0.1554198248944179,10,2.1567750190472577,0.00038904321082056104,0.24632515476548802,0.9604197522594685,0.8877653263175658,0.0025683819496597044,"[264, 317, 261, 276, 262]","[0.888118994235449, 0.8924196133706968, 0.8847585460287277, 0.8864887113800582, 0.8870407665728973]",COMPLETE
148,0.8784921982063679,2026-08-27 05:23:39.312832,2026-08-27 05:23:52.517877,0 days 00:00:13.205045,0.9412405932410532,0.1884350647551474,0.1696463602968737,10,1.997359115907146,0.0039347097281204465,0.4275162850953177,0.9637417569361956,0.8784921982063679,0.001894329412939057,"[1359, 1455, 1454, 1253, 1473]","[0.8762143919343326, 0.8812677007702575, 0.8775271613942482, 0.8801418670715249, 0.8773098698614761]",COMPLETE
149,0.8821634087707277,2026-08-27 05:23:52.518198,2026-08-27 05:24:14.778138,0 days 00:00:22.259940,0.9609607961509201,0.07067614347540462,0.06913139293105869,9,2.2095218015886724,0.0005970355403677869,0.23958888356838728,0.9925948887314376,0.8821634087707277,0.0026241205840838843,"[1437, 1418, 1162, 1418, 1122]","[0.8775422313844293, 0.8827862595900186, 0.8815273861633418, 0.8836020334936227, 0.8853591332222264]",COMPLETE
150,0.8811950045036783,2026-08-27 05:24:14.778458,2026-08-27 05:24:28.829399,0 days 00:00:14.050941,0.975275143454539,0.11774016702302693,0.14765966830958543,10,2.9768272712758614,0.9588044713394173,0.28283010665691216,0.9712154679160955,0.8811950045036783,0.002818270704138417,"[1497, 1494, 1126, 1473, 1499]","[0.8777946706410044, 0.8820531908759489, 0.8779388671855152, 0.8840624373946765, 0.8841258564212465]",COMPLETE
151,0.8862477519960456,2026-08-27 05:24:28.829758,2026-08-27 05:24:47.626460,0 days 00:00:18.796702,0.9886160269390979,0.007156646350432,0.16023535846257655,10,2.709974104899853,0.0003063129431941422,0.1998571901924588,0.94710444967323,0.8862477519960456,0.0015194207639175853,"[227, 329, 243, 297, 303]","[0.8851356455575897, 0.8875976134476926, 0.8840780181360937, 0.8862364301934509, 0.8881910526454012]",COMPLETE
152,0.888282219164877,2026-08-27 05:24:47.626789,2026-08-27 05:25:00.430907,0 days 00:00:12.804118,0.9809634397990065,0.056619369245358216,0.15541716429207675,10,0.9973968095547238,3.805018866422894e-05,0.15502381191779935,0.9572652882085493,0.888282219164877,0.0014872697983401727,"[462, 564, 902, 664, 922]","[0.8906577096454517, 0.8890998741370456, 0.88681650490966, 0.8866741867520416, 0.8881628203801862]",COMPLETE
153,0.8899927672824506,2026-08-27 05:25:00.431234,2026-08-27 05:25:20.070000,0 days 00:00:19.638766,0.9662144916158231,0.00048470687203623066,0.12858219537075985,10,1.0002453247523115,0.0023356625736865922,0.14904185802792747,0.9590182060645756,0.8899927672824506,0.0024620662494661176,"[276, 295, 246, 260, 242]","[0.8907207771024036, 0.89382567498231, 0.8903000193172375, 0.8888124229350581, 0.8863049420752439]",COMPLETE
154,0.8865228828083987,2026-08-27 05:25:20.070328,2026-08-27 05:25:34.019223,0 days 00:00:13.948895,0.9518955892167476,0.06250496375194944,0.14242311633198526,10,0.6084982567955851,0.001833041866772911,0.14759895898731615,0.9582817466355729,0.8865228828083987,0.0019482632639313262,"[384, 1497, 1332, 1097, 537]","[0.8834743224777432, 0.8878214644381449, 0.8877432846338201, 0.8850031533924713, 0.8885721890998138]",COMPLETE
155,0.8838548531305876,2026-08-27 05:25:34.019553,2026-08-27 05:25:49.422694,0 days 00:00:15.403141,0.9660609397365902,0.1700076010842296,0.12015448959848211,10,0.9969785054973593,0.0009163705818019401,0.12755676095132937,0.9241260247388744,0.8838548531305876,0.0014715166127566045,"[1456, 1497, 1433, 1480, 1480]","[0.8815125626745504, 0.8853729724667921, 0.8827697149582208, 0.8849428100064586, 0.8846762055469166]",COMPLETE
156,0.8838283428769307,2026-08-27 05:25:49.423016,2026-08-27 05:26:03.920145,0 days 00:00:14.497129,0.9812282009620608,0.12288001818702535,0.1311171393866117,10,0.9129021125639207,0.0037997035211318198,0.22416031593822838,0.9638175256673905,0.8838283428769307,0.0016894831159346292,"[1134, 1455, 889, 1480, 1480]","[0.8842524817325419, 0.8834126873052162, 0.8830852216717479, 0.8816366554768238, 0.8867546681983235]",COMPLETE
157,0.8747814689825795,2026-08-27 05:26:03.920471,2026-08-27 05:26:14.550442,0 days 00:00:10.629971,0.9616541359522071,0.23292361200183564,0.19005415460562766,10,1.217749130795716,0.0021867151134124393,0.18647927995211833,0.9775286185833238,0.8747814689825795,0.0004596873864721528,"[1497, 1495, 1450, 590, 705]","[0.8749840644165868, 0.874555975780528, 0.8754691601561239, 0.8748170234220928, 0.8740811211375653]",COMPLETE
158,0.8872566109496312,2026-08-27 05:26:14.550751,2026-08-27 05:26:33.169979,0 days 00:00:18.619228,0.9737000410702037,0.059959141127467364,0.10287234537712936,9,0.9915359222101736,0.00900114985758874,0.15618701315435643,0.9561038046832617,0.8872566109496312,0.0016567726454900535,"[461, 1153, 1303, 1480, 1404]","[0.8852002300133505, 0.8869712280896868, 0.8887226898937995, 0.885839523105841, 0.8895493836454779]",COMPLETE
159,0.8887349898266784,2026-08-27 05:26:33.170300,2026-08-27 05:26:50.422067,0 days 00:00:17.251767,0.9992990126654266,0.06784830587152561,0.10514490581578627,10,0.9817737513547615,0.010753093398878864,0.1432174583867239,0.8012569325236186,0.8887349898266784,0.002026784133388359,"[606, 570, 511, 906, 334]","[0.8895250134898705, 0.8892860077948533, 0.8847480193932115, 0.8897299995228606, 0.8903859089325957]",COMPLETE
160,0.8864508430291675,2026-08-27 05:26:50.422379,2026-08-27 05:27:05.020448,0 days 00:00:14.598069,0.9997600503688965,0.083814545323499,0.1255261632288057,10,1.0642092326126642,0.01244985025639987,0.14954648633423132,0.6920140795379914,0.8864508430291675,0.002074941186416302,"[411, 303, 239, 336, 505]","[0.8868060206313357, 0.8901363288576952, 0.8840690508565782, 0.885001291751554, 0.8862415230486738]",COMPLETE
161,0.890386647255753,2026-08-27 05:27:05.020773,2026-08-27 05:27:23.190039,0 days 00:00:18.169266,0.9822948290138583,0.05388146342528346,0.0983206021014603,10,0.8715770440015672,0.005308433011224737,0.13267513095982522,0.7888020533689747,0.890386647255753,0.0028056904626976207,"[398, 423, 313, 506, 724]","[0.8870779538029426, 0.8894032177864335, 0.8880844303302363, 0.8941321737292673, 0.893235460629885]",COMPLETE
162,0.8876724057948436,2026-08-27 05:27:23.190356,2026-08-27 05:27:40.384311,0 days 00:00:17.193955,0.984920523513084,0.06489865586681187,0.10448066453175217,10,1.022680679067376,0.00919343594987502,0.1538634569801855,0.7211845791988534,0.8876724057948436,0.0019235978877281028,"[338, 357, 329, 346, 388]","[0.8864861747073416, 0.8901737996889499, 0.8898449017710565, 0.8857955202074287, 0.8860616325994419]",COMPLETE
163,0.8859869720746723,2026-08-27 05:27:40.384639,2026-08-27 05:27:57.370241,0 days 00:00:16.985602,0.9840019573847079,0.16712406346053454,0.11145869377926407,10,0.8319731897472991,0.006967241753692928,0.13379267660934532,0.7981082668268665,0.8859869720746723,0.00243398076092265,"[1500, 1500, 1107, 837, 1383]","[0.8849524611830156, 0.8900237469351636, 0.886498091270091, 0.8859365006134711, 0.8825240603716201]",COMPLETE
164,0.8894428258575328,2026-08-27 05:27:57.370569,2026-08-27 05:28:15.069642,0 days 00:00:17.699073,0.9865791616501238,0.1119683271785933,0.1145008055131577,10,0.9217985296942085,0.00540081614468781,0.19973587985372973,0.7500602114118419,0.8894428258575328,0.0020367289010555997,"[744, 1242, 706, 630, 1463]","[0.8898434694866314, 0.8890803802220137, 0.8871424959015116, 0.8930838024458683, 0.888063981231639]",COMPLETE
165,0.8870433964532696,2026-08-27 05:28:15.069966,2026-08-27 05:28:31.272576,0 days 00:00:16.202610,0.9995334782383276,0.1027835920824488,0.1201155535703822,10,0.76808925050002,0.008246455353619207,0.197634625708976,0.7404856698922498,0.8870433964532696,0.0023181886976936087,"[868, 1146, 693, 422, 502]","[0.8847000642836323, 0.8906620912131106, 0.8859002094638244, 0.8851107308912017, 0.8888438864145787]",COMPLETE
166,0.8858199147742036,2026-08-27 05:28:31.272902,2026-08-27 05:28:56.836360,0 days 00:00:25.563458,0.9911560626685034,0.21296822154179298,0.052787246553873304,10,0.6758400545118902,0.004996250910532813,0.25750130538453286,0.7436543111444871,0.8858199147742036,0.0010828009151493839,"[1469, 1500, 1483, 1496, 1473]","[0.8838483109363655, 0.8864169621825323, 0.8860639422805586, 0.8857069445562011, 0.8870634139153607]",COMPLETE
167,0.8869917760600294,2026-08-27 05:28:56.836690,2026-08-27 05:29:15.023796,0 days 00:00:18.187106,0.9815673548759203,0.14285849251791613,0.0999464252789866,10,0.9291033949613386,0.016301148741060534,0.21953973165061197,0.8094057644000369,0.8869917760600294,0.0018896312962415809,"[1009, 1494, 1305, 960, 983]","[0.8855096340162123, 0.8892682350228283, 0.8841126667556901, 0.8881118629856338, 0.8879564815197826]",COMPLETE
168,0.8239798183012471,2026-08-27 05:29:15.024127,2026-08-27 05:29:25.925445,0 days 00:00:10.901318,0.9879473455432831,2.9635541474349454,0.11478046947289422,10,0.8942119152764232,0.005623156646233146,0.18525920026436926,0.7544678317371055,0.8239798183012471,0.0041660695650179436,"[1439, 1500, 1445, 1435, 1316]","[0.8244037757354513, 0.8311172642253792, 0.8187738425084902, 0.8211018691797763, 0.8245023398571384]",COMPLETE
169,0.8877323164398891,2026-08-27 05:29:25.925758,2026-08-27 05:29:39.678481,0 days 00:00:13.752723,0.9702095737763647,0.0650910341086776,0.12803434968855984,10,1.0609265152782548,0.024746139904948578,0.16411041415428357,0.7763076643612401,0.8877323164398891,0.003432336387074122,"[234, 302, 414, 273, 280]","[0.8836005421060307, 0.8930881823433895, 0.8844700682253227, 0.88828852222056, 0.8892142673041429]",COMPLETE
170,0.8886338566390611,2026-08-27 05:29:39.678805,2026-08-27 05:29:56.448246,0 days 00:00:16.769441,0.9693432286044064,0.06628885915281961,0.10679477646137384,10,1.063881579423861,0.01820064815369921,0.13353387239614495,0.7202159906072463,0.8886338566390611,0.003016282367959084,"[358, 367, 278, 553, 284]","[0.8889736968659497, 0.8938076557088953, 0.8889526859521092, 0.8865823798865083, 0.8848528647818427]",COMPLETE
171,0.8902440576105815,2026-08-27 05:29:56.448559,2026-08-27 05:30:12.276430,0 days 00:00:15.827871,0.9705869074284004,0.06484432680777659,0.11347050690514661,10,1.2716705732878424,0.024665069007918657,0.14196283918974187,0.7794136963977637,0.8902440576105815,0.0031245774615094872,"[268, 470, 333, 336, 492]","[0.8862892679126279, 0.8949071778864969, 0.8875420809858312, 0.8922757427845874, 0.8902060184833639]",COMPLETE
172,0.8882267984021361,2026-08-27 05:30:12.276762,2026-08-27 05:30:29.494336,0 days 00:00:17.217574,0.9665265451719156,0.08357439811463438,0.1051440130870472,10,1.057096405740226,0.028680099739529893,0.12703730254350176,0.7708965681542228,0.8882267984021361,0.0023327009139829497,"[432, 575, 430, 725, 963]","[0.886361387363479, 0.8917932703698829, 0.8855381799251433, 0.8900034806916688, 0.8874376736605072]",COMPLETE
173,0.8876765242352229,2026-08-27 05:30:29.494653,2026-08-27 05:30:46.095926,0 days 00:00:16.601273,0.9689166173556106,0.11945666977041094,0.1067809140944257,10,0.819883425092805,0.02321718247241093,0.12826461995380165,0.7752801739229614,0.8876765242352229,0.001560424142167854,"[731, 668, 451, 1092, 1116]","[0.8861046088964368, 0.889108883773753, 0.8883127052455393, 0.8893155379480101, 0.8855408853123755]",COMPLETE
174,0.8857480902516759,2026-08-27 05:30:46.096237,2026-08-27 05:31:03.844431,0 days 00:00:17.748194,0.9598901900791816,0.17945916880989043,0.1166544525869287,10,1.264217364448463,0.0478320256753694,0.10097694041667847,0.7853310063045901,0.8857480902516759,0.0017463374665974672,"[1495, 1454, 1304, 1470, 1365]","[0.885418063007521, 0.8881384881504809, 0.8827607053215133, 0.8864005500094855, 0.8860226447693784]",COMPLETE
175,0.8845749803241351,2026-08-27 05:31:03.844761,2026-08-27 05:31:20.426039,0 days 00:00:16.581278,0.972043404003878,0.23619815291610993,0.12340192869976976,10,1.1166423113506974,0.02818037331380529,0.13752903407838415,0.7736664084325654,0.8845749803241351,0.0009329533975823621,"[1456, 1425, 1500, 1467, 1365]","[0.8844011022019033, 0.8855247887207769, 0.8843935672068127, 0.8855446085942099, 0.883010834896972]",COMPLETE
176,0.889255479442736,2026-08-27 05:31:20.426347,2026-08-27 05:31:39.780522,0 days 00:00:19.354175,0.9664783179171428,0.06914258284129927,0.09985451350141723,10,1.0582865674985895,0.01939966156982198,0.12149074392469532,0.7961927370977466,0.889255479442736,0.0018842408699601507,"[723, 472, 557, 1042, 1039]","[0.8878200745109117, 0.8894738625956679, 0.8865475633784787, 0.8917694743442038, 0.890666422384418]",COMPLETE
