number,value,datetime_start,datetime_complete,duration,params_ccp_alpha,params_class_weight,params_criterion,params_max_depth,params_max_features,params_min_samples_leaf,params_min_samples_split,params_splitter,user_attrs_cv_mean,user_attrs_cv_std,user_attrs_fold_scores,state
169,0.7584165870804533,2026-08-26 23:55:12.975303,2026-08-26 23:55:14.361836,0 days 00:00:01.386533,4.3808717990216575e-05,balanced,entropy,18,,5,6,best,0.7584165870804533,0.007504053964454063,"[0.751330489831291, 0.770855739359888, 0.7499500672025669, 0.7597732503533029, 0.7601733886552182]",COMPLETE
170,0.6102961428345683,2026-08-26 23:55:14.362446,2026-08-26 23:55:14.460529,0 days 00:00:00.098083,0.0001984915237136012,balanced,entropy,19,,75,4,random,0.6102961428345683,0.006729141670346623,"[0.6153267947610505, 0.6051090350928557, 0.613803523157857, 0.5997810785446195, 0.6174602826164594]",COMPLETE
171,0.7641889430112521,2026-08-26 23:55:14.460936,2026-08-26 23:55:15.841231,0 days 00:00:01.380295,7.325116695602867e-05,balanced,entropy,18,,4,5,best,0.7641889430112521,0.0065286711273478785,"[0.7557843575049487, 0.7744173912145985, 0.7586687619660322, 0.7665642358621639, 0.7655099685085172]",COMPLETE
172,0.7594643278654163,2026-08-26 23:55:15.841542,2026-08-26 23:55:17.202127,0 days 00:00:01.360585,0.00011649531310929645,balanced,entropy,19,,5,7,best,0.7594643278654163,0.007776471430354471,"[0.7537775495182188, 0.7743122248573432, 0.7526283510880315, 0.7580425990358707, 0.758560914827617]",COMPLETE
173,0.7641889430112521,2026-08-26 23:55:17.202552,2026-08-26 23:55:18.564785,0 days 00:00:01.362233,7.664772080479218e-05,balanced,entropy,18,,4,2,best,0.7641889430112521,0.0065286711273478785,"[0.7557843575049487, 0.7744173912145985, 0.7586687619660322, 0.7665642358621639, 0.7655099685085172]",COMPLETE
174,0.7569704569987897,2026-08-26 23:55:18.565178,2026-08-26 23:55:19.892639,0 days 00:00:01.327461,0.0001003699750936413,balanced,entropy,19,,8,2,best,0.7569704569987897,0.008848236840841149,"[0.7559469468958392, 0.772805829101721, 0.7455294929367029, 0.7565245156468313, 0.7540455004128542]",COMPLETE
175,0.7213766984030923,2026-08-26 23:55:19.892954,2026-08-26 23:55:20.175335,0 days 00:00:00.282381,4.24670218445228e-05,balanced,entropy,18,log2,4,6,best,0.7213766984030923,0.009336438283644586,"[0.7239917833562979, 0.7167064256159578, 0.7343337602929537, 0.7254095475420369, 0.7064419752082151]",COMPLETE
176,0.7591778956626251,2026-08-26 23:55:20.175643,2026-08-26 23:55:21.515676,0 days 00:00:01.340033,0.00023605689566573177,balanced,entropy,18,,6,2,best,0.7591778956626251,0.008063967907954677,"[0.7511894467142121, 0.7742705342454355, 0.7539222390655086, 0.7568037373121393, 0.7597035209758302]",COMPLETE
177,0.7088157051040431,2026-08-26 23:55:21.516095,2026-08-26 23:55:22.243941,0 days 00:00:00.727846,7.7651062480733e-05,balanced,entropy,18,0.6,4,80,best,0.7088157051040431,0.008259402415842028,"[0.7043888893833472, 0.6964187068970977, 0.7200169510687039, 0.7152692296703987, 0.7079847485006677]",COMPLETE
178,0.7643897161458342,2026-08-26 23:55:22.244306,2026-08-26 23:55:23.623832,0 days 00:00:01.379526,0.0001727481371043025,balanced,entropy,18,,2,8,best,0.7643897161458342,0.006718242492650101,"[0.7601390768176328, 0.7771648876248722, 0.7580272642606536, 0.7641983052627949, 0.7624190467632173]",COMPLETE
179,0.7566879297344837,2026-08-26 23:55:23.624222,2026-08-26 23:55:24.955787,0 days 00:00:01.331565,0.00018008674837938362,balanced,entropy,18,,7,7,best,0.7566879297344837,0.008756894023155444,"[0.7535208557655602, 0.7738814334394402, 0.7517351536302467, 0.7546080778099199, 0.7496941280272518]",COMPLETE
180,0.725683692489818,2026-08-26 23:55:24.956105,2026-08-26 23:55:25.238512,0 days 00:00:00.282407,0.0001293526878150255,balanced,entropy,19,sqrt,2,11,best,0.725683692489818,0.007365197707535574,"[0.7290449727624088, 0.7283583421591094, 0.736196695309185, 0.719040470171695, 0.7157779820466916]",COMPLETE
181,0.7641381687030521,2026-08-26 23:55:25.238827,2026-08-26 23:55:26.598127,0 days 00:00:01.359300,4.929879677243693e-05,balanced,entropy,18,,4,4,best,0.7641381687030521,0.006594492614306266,"[0.7555304859639485, 0.7744173912145985, 0.7586687619660322, 0.7665642358621639, 0.7655099685085172]",COMPLETE
182,0.7584691633159949,2026-08-26 23:55:26.598535,2026-08-26 23:55:27.947621,0 days 00:00:01.349086,2.8859943540163934e-05,balanced,entropy,18,,5,5,best,0.7584691633159949,0.00751428901754393,"[0.751330489831291, 0.770855739359888, 0.7499500672025669, 0.7600361315310105, 0.7601733886552182]",COMPLETE
183,0.7636263545390908,2026-08-26 23:55:27.947966,2026-08-26 23:55:29.299848,0 days 00:00:01.351882,5.105484864844877e-05,balanced,entropy,17,,4,8,best,0.7636263545390908,0.007451725372706877,"[0.7565956060233433, 0.7766797918853351, 0.7570045319601434, 0.7665516964432723, 0.76130014638336]",COMPLETE
184,0.7636263545390908,2026-08-26 23:55:29.300211,2026-08-26 23:55:30.655394,0 days 00:00:01.355183,4.8138806234559344e-05,balanced,entropy,17,,4,8,best,0.7636263545390908,0.007451725372706877,"[0.7565956060233433, 0.7766797918853351, 0.7570045319601434, 0.7665516964432723, 0.76130014638336]",COMPLETE
185,0.7585289530912734,2026-08-26 23:55:30.655725,2026-08-26 23:55:31.989585,0 days 00:00:01.333860,4.376261405520131e-05,balanced,entropy,17,,6,8,best,0.7585289530912734,0.008882669530694809,"[0.7544792077545074, 0.774034724335042, 0.746815437630694, 0.7581885945102617, 0.7591268012258624]",COMPLETE
186,0.7631636816833814,2026-08-26 23:55:31.989935,2026-08-26 23:55:33.378646,0 days 00:00:01.388711,2.1617936589453444e-05,balanced,entropy,18,,1,12,best,0.7631636816833814,0.006463945384620816,"[0.7589360670685906, 0.7740736274507217, 0.7576817793537703, 0.7671044770642622, 0.7580224574795621]",COMPLETE
187,0.7662252494218531,2026-08-26 23:55:33.379039,2026-08-26 23:55:34.768558,0 days 00:00:01.389519,2.3357546097216018e-05,balanced,entropy,19,,1,12,best,0.7662252494218531,0.006992679232371235,"[0.7617331973742583, 0.7787273088451352, 0.7590051948790162, 0.7686201289579815, 0.7630404170528742]",COMPLETE
188,0.7642498556143659,2026-08-26 23:55:34.768953,2026-08-26 23:55:36.150348,0 days 00:00:01.381395,2.9224655210083153e-05,balanced,entropy,19,,2,13,best,0.7642498556143659,0.0054686121169584745,"[0.7618416018733288, 0.7744958598775047, 0.7597729122126825, 0.7651246202007806, 0.7600142839075327]",COMPLETE
189,0.7456590077340495,2026-08-26 23:55:36.150762,2026-08-26 23:55:36.662254,0 days 00:00:00.511492,2.8796879731393015e-05,balanced,entropy,20,0.4,1,12,best,0.7456590077340495,0.010539516380064376,"[0.7304959554859835, 0.7634910931048098, 0.7465404357460391, 0.7434223646583208, 0.744345189675094]",COMPLETE
190,0.7547307536570884,2026-08-26 23:55:36.662556,2026-08-26 23:55:37.881919,0 days 00:00:01.219363,1.925849836409127e-05,balanced,gini,19,,5,14,best,0.7547307536570884,0.008794864020674056,"[0.7559367091189045, 0.7548987373994461, 0.7653597649005027, 0.7387229222318368, 0.7587356346347521]",COMPLETE
191,0.7668653421132443,2026-08-26 23:55:37.882228,2026-08-26 23:55:39.271190,0 days 00:00:01.388962,4.7510474822815e-05,balanced,entropy,19,,2,9,best,0.7668653421132443,0.00703461728640973,"[0.7649686117357275, 0.7804291367538542, 0.7599154299713783, 0.7649693943086774, 0.7640441377965841]",COMPLETE
192,0.7672334869047982,2026-08-26 23:55:39.271585,2026-08-26 23:55:40.654759,0 days 00:00:01.383174,4.798583437768058e-05,balanced,entropy,19,,2,10,best,0.7672334869047982,0.0072123324496757395,"[0.763594249460477, 0.7801258354616577, 0.7592259347992288, 0.7694156492003706, 0.7638057656022569]",COMPLETE
193,0.7639974507999016,2026-08-26 23:55:40.655107,2026-08-26 23:55:42.038727,0 days 00:00:01.383620,3.060142280392071e-05,balanced,entropy,19,,2,11,best,0.7639974507999016,0.006700635588800812,"[0.7623083471236779, 0.7757710314345899, 0.7558476714632903, 0.7657441288495203, 0.7603160751284298]",COMPLETE
194,0.7647676307878372,2026-08-26 23:55:42.039074,2026-08-26 23:55:43.433049,0 days 00:00:01.393975,3.28492609519028e-05,balanced,entropy,20,,1,13,best,0.7647676307878372,0.007740583177555958,"[0.758279661160037, 0.7775361733016504, 0.7593837690494953, 0.7700230327108732, 0.75861551771713]",COMPLETE
195,0.7647676307878372,2026-08-26 23:55:43.433430,2026-08-26 23:55:44.825107,0 days 00:00:01.391677,3.098006867550213e-05,balanced,entropy,20,,1,13,best,0.7647676307878372,0.007740583177555958,"[0.758279661160037, 0.7775361733016504, 0.7593837690494953, 0.7700230327108732, 0.75861551771713]",COMPLETE
196,0.7659890839833023,2026-08-26 23:55:44.825426,2026-08-26 23:55:46.212707,0 days 00:00:01.387281,2.2074930577684554e-05,balanced,entropy,20,,1,16,best,0.7659890839833023,0.008156396936820158,"[0.7590203495835809, 0.7814672702603184, 0.7627096533510039, 0.7665415107328265, 0.7602066359887821]",COMPLETE
197,0.7629683601166903,2026-08-26 23:55:46.213079,2026-08-26 23:55:47.603232,0 days 00:00:01.390153,2.1414667827895796e-05,balanced,entropy,20,,1,14,best,0.7629683601166903,0.007506063503251358,"[0.7562847697360565, 0.7760880127897339, 0.7578786014341005, 0.7666596882226576, 0.757930728400903]",COMPLETE
198,0.7647676307878372,2026-08-26 23:55:47.603559,2026-08-26 23:55:49.000206,0 days 00:00:01.396647,3.504693428661021e-05,balanced,entropy,20,,1,13,best,0.7647676307878372,0.007740583177555958,"[0.758279661160037, 0.7775361733016504, 0.7593837690494953, 0.7700230327108732, 0.75861551771713]",COMPLETE
199,0.7632968224212996,2026-08-26 23:55:49.000511,2026-08-26 23:55:50.384928,0 days 00:00:01.384417,1.404065583101563e-05,balanced,entropy,20,,1,17,best,0.7632968224212996,0.008367650248621385,"[0.7543410715634703, 0.7784673769506613, 0.759980176214145, 0.765350375189342, 0.7583451121888795]",COMPLETE
