number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_class_weight,params_criterion,params_max_depth,params_max_features,params_min_samples_leaf,params_min_samples_split,params_n_estimators,user_attrs_cv_mean,user_attrs_cv_std,user_attrs_fold_scores,state
104,0.8739491953342717,2026-08-27 01:56:59.201949,2026-08-27 01:58:37.683552,0 days 00:01:38.481603,False,balanced,log_loss,24.0,0.5,1,2,900,0.8739491953342717,0.0018638636226390088,"[0.8757455172525815, 0.8752121775448839, 0.8706230382490395, 0.8732314122863182, 0.8749338313385353]",COMPLETE
105,0.8724777971110873,2026-08-27 01:58:37.683872,2026-08-27 02:00:25.071876,0 days 00:01:47.388004,False,balanced,log_loss,24.0,0.5,2,2,1000,0.8724777971110873,0.00187100411966438,"[0.8721058473805524, 0.8757364652586824, 0.8698931229624014, 0.8722271216882055, 0.872426428265595]",COMPLETE
106,0.8739491953342717,2026-08-27 02:00:25.072207,2026-08-27 02:02:03.037021,0 days 00:01:37.964814,False,balanced,log_loss,24.0,0.5,1,2,900,0.8739491953342717,0.0018638636226390088,"[0.8757455172525815, 0.8752121775448839, 0.8706230382490395, 0.8732314122863182, 0.8749338313385353]",COMPLETE
107,0.8743013367938042,2026-08-27 02:02:03.037329,2026-08-27 02:03:51.981664,0 days 00:01:48.944335,False,balanced_subsample,log_loss,24.0,0.5,1,2,1000,0.8743013367938042,0.0020401968286680107,"[0.8769607747801466, 0.8759196919904483, 0.8710766811536036, 0.8734854773269687, 0.8740640587178538]",COMPLETE
108,0.7738479208989458,2026-08-27 02:03:51.981978,2026-08-27 02:07:19.866812,0 days 00:03:27.884834,False,balanced_subsample,log_loss,24.0,1.0,3,2,1000,0.7738479208989458,0.005452154049092753,"[0.7704768763308275, 0.7831613166725573, 0.7667953117026927, 0.7746954568717825, 0.7741106429168693]",COMPLETE
109,0.8743013367938042,2026-08-27 02:07:19.867114,2026-08-27 02:09:09.236096,0 days 00:01:49.368982,False,balanced_subsample,log_loss,24.0,0.5,1,2,1000,0.8743013367938042,0.0020401968286680107,"[0.8769607747801466, 0.8759196919904483, 0.8710766811536036, 0.8734854773269687, 0.8740640587178538]",COMPLETE
110,0.867402325619804,2026-08-27 02:09:09.236418,2026-08-27 02:11:34.080010,0 days 00:02:24.843592,False,balanced_subsample,log_loss,24.0,0.7,2,2,1000,0.867402325619804,0.0025357888863763744,"[0.8665191988369298, 0.8721314016490577, 0.866411040839249, 0.8673803142139419, 0.8645696725598423]",COMPLETE
111,0.8743013367938042,2026-08-27 02:11:34.080335,2026-08-27 02:13:23.186908,0 days 00:01:49.106573,False,balanced_subsample,log_loss,24.0,0.5,1,2,1000,0.8743013367938042,0.0020401968286680107,"[0.8769607747801466, 0.8759196919904483, 0.8710766811536036, 0.8734854773269687, 0.8740640587178538]",COMPLETE
112,0.8743013367938042,2026-08-27 02:13:23.187231,2026-08-27 02:15:12.247163,0 days 00:01:49.059932,False,balanced_subsample,log_loss,24.0,0.5,1,2,1000,0.8743013367938042,0.0020401968286680107,"[0.8769607747801466, 0.8759196919904483, 0.8710766811536036, 0.8734854773269687, 0.8740640587178538]",COMPLETE
113,0.8724777971110873,2026-08-27 02:15:12.247494,2026-08-27 02:16:59.649209,0 days 00:01:47.401715,False,balanced_subsample,log_loss,24.0,0.5,2,2,1000,0.8724777971110873,0.00187100411966438,"[0.8721058473805524, 0.8757364652586824, 0.8698931229624014, 0.8722271216882055, 0.872426428265595]",COMPLETE
114,0.8743013367938042,2026-08-27 02:16:59.649530,2026-08-27 02:18:49.187897,0 days 00:01:49.538367,False,balanced_subsample,log_loss,24.0,0.5,1,2,1000,0.8743013367938042,0.0020401968286680107,"[0.8769607747801466, 0.8759196919904483, 0.8710766811536036, 0.8734854773269687, 0.8740640587178538]",COMPLETE
115,0.8724777971110873,2026-08-27 02:18:49.188210,2026-08-27 02:20:36.665389,0 days 00:01:47.477179,False,balanced_subsample,log_loss,24.0,0.5,2,4,1000,0.8724777971110873,0.00187100411966438,"[0.8721058473805524, 0.8757364652586824, 0.8698931229624014, 0.8722271216882055, 0.872426428265595]",COMPLETE
116,0.8743013367938042,2026-08-27 02:20:36.665707,2026-08-27 02:22:25.490158,0 days 00:01:48.824451,False,balanced_subsample,log_loss,24.0,0.5,1,2,1000,0.8743013367938042,0.0020401968286680107,"[0.8769607747801466, 0.8759196919904483, 0.8710766811536036, 0.8734854773269687, 0.8740640587178538]",COMPLETE
117,0.8582856465574166,2026-08-27 02:22:25.490479,2026-08-27 02:23:08.448645,0 days 00:00:42.958166,False,balanced_subsample,log_loss,24.0,log2,1,4,1000,0.8582856465574166,0.0026774739872905398,"[0.859495332347064, 0.861886528356357, 0.859702307489945, 0.8550757784693596, 0.8552682861243571]",COMPLETE
118,0.8699988694903041,2026-08-27 02:23:08.448963,2026-08-27 02:24:54.444993,0 days 00:01:45.996030,False,balanced_subsample,log_loss,24.0,0.5,3,2,1000,0.8699988694903041,0.001784506174610061,"[0.8714029610040365, 0.8727833836327606, 0.868484154424746, 0.8690669626329618, 0.8682568857570158]",COMPLETE
119,0.8724777971110873,2026-08-27 02:24:54.445311,2026-08-27 02:26:41.919249,0 days 00:01:47.473938,False,balanced_subsample,log_loss,24.0,0.5,2,4,1000,0.8724777971110873,0.00187100411966438,"[0.8721058473805524, 0.8757364652586824, 0.8698931229624014, 0.8722271216882055, 0.872426428265595]",COMPLETE
120,0.6908092818165178,2026-08-27 02:26:41.919566,2026-08-27 02:27:26.060867,0 days 00:00:44.141301,True,balanced_subsample,log_loss,8.0,0.5,1,3,1000,0.6908092818165178,0.007730828533089711,"[0.6848095093286043, 0.6933673858431387, 0.6816052589435265, 0.7039003100763095, 0.6903639448910098]",COMPLETE
121,0.8743013367938042,2026-08-27 02:27:26.061187,2026-08-27 02:29:15.338977,0 days 00:01:49.277790,False,balanced_subsample,log_loss,24.0,0.5,1,2,1000,0.8743013367938042,0.0020401968286680107,"[0.8769607747801466, 0.8759196919904483, 0.8710766811536036, 0.8734854773269687, 0.8740640587178538]",COMPLETE
122,0.8743013367938042,2026-08-27 02:29:15.339287,2026-08-27 02:31:04.147897,0 days 00:01:48.808610,False,balanced_subsample,log_loss,24.0,0.5,1,2,1000,0.8743013367938042,0.0020401968286680107,"[0.8769607747801466, 0.8759196919904483, 0.8710766811536036, 0.8734854773269687, 0.8740640587178538]",COMPLETE
123,0.8742010558909055,2026-08-27 02:31:04.148228,2026-08-27 02:32:53.259373,0 days 00:01:49.111145,False,balanced_subsample,log_loss,24.0,0.5,1,3,1000,0.8742010558909055,0.0023256263713754017,"[0.8748382314434533, 0.8777433156026041, 0.8704773670629119, 0.8737288645896446, 0.8742175007559135]",COMPLETE
124,0.8712750017896042,2026-08-27 02:32:53.259687,2026-08-27 02:34:40.716730,0 days 00:01:47.457043,False,balanced_subsample,log_loss,24.0,0.5,2,5,1000,0.8712750017896042,0.0023046791293884696,"[0.8726842352717871, 0.8745273104417829, 0.8679613413525645, 0.8716271069544975, 0.8695750149273885]",COMPLETE
