number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_class_weight,params_criterion,params_max_depth,params_max_features,params_min_samples_leaf,params_min_samples_split,params_n_estimators,user_attrs_cv_mean,user_attrs_cv_std,user_attrs_fold_scores,state
175,0.8749562775496486,2026-08-26 21:09:52.510548,2026-08-26 21:11:03.911411,0 days 00:01:11.400863,False,,entropy,32.0,0.5,3,8,700,0.8749562775496486,0.0062890115419801645,"[0.8690790418626707, 0.8731937491003956, 0.8852153543163714, 0.8787176600622685, 0.8685755824065368]",COMPLETE
176,0.8790131357456852,2026-08-26 21:11:03.911740,2026-08-26 21:12:06.532174,0 days 00:01:02.620434,False,,entropy,32.0,0.5,2,5,600,0.8790131357456852,0.006176133590813974,"[0.871977724555562, 0.8765891508384026, 0.8877001751037318, 0.8848576791149957, 0.8739409491157338]",COMPLETE
177,0.8790131357456852,2026-08-26 21:12:06.532480,2026-08-26 21:13:09.943610,0 days 00:01:03.411130,False,,entropy,32.0,0.5,2,5,600,0.8790131357456852,0.006176133590813974,"[0.871977724555562, 0.8765891508384026, 0.8877001751037318, 0.8848576791149957, 0.8739409491157338]",COMPLETE
178,0.8772453933659303,2026-08-26 21:13:09.943944,2026-08-26 21:14:12.561127,0 days 00:01:02.617183,False,balanced,entropy,32.0,0.5,3,4,600,0.8772453933659303,0.006974738285720999,"[0.8719286448150146, 0.8754316478231771, 0.8878752893992766, 0.8822986250753315, 0.8686927597168523]",COMPLETE
179,0.8787085588035538,2026-08-26 21:14:12.561443,2026-08-26 21:15:14.664517,0 days 00:01:02.103074,False,,entropy,,0.5,2,5,600,0.8787085588035538,0.006032375206806145,"[0.8713559027598811, 0.8769064873452156, 0.8872497435679851, 0.8840897112289534, 0.8739409491157338]",COMPLETE
180,0.8787085588035538,2026-08-26 21:15:14.664840,2026-08-26 21:16:16.651439,0 days 00:01:01.986599,False,,entropy,,0.5,2,5,600,0.8787085588035538,0.006032375206806145,"[0.8713559027598811, 0.8769064873452156, 0.8872497435679851, 0.8840897112289534, 0.8739409491157338]",COMPLETE
181,0.8787085588035538,2026-08-26 21:16:16.651758,2026-08-26 21:17:18.777680,0 days 00:01:02.125922,False,,entropy,,0.5,2,5,600,0.8787085588035538,0.006032375206806145,"[0.8713559027598811, 0.8769064873452156, 0.8872497435679851, 0.8840897112289534, 0.8739409491157338]",COMPLETE
182,0.8787085588035538,2026-08-26 21:17:18.777979,2026-08-26 21:18:21.421227,0 days 00:01:02.643248,False,,entropy,,0.5,2,5,600,0.8787085588035538,0.006032375206806145,"[0.8713559027598811, 0.8769064873452156, 0.8872497435679851, 0.8840897112289534, 0.8739409491157338]",COMPLETE
183,0.8787085588035538,2026-08-26 21:18:21.421547,2026-08-26 21:19:23.537012,0 days 00:01:02.115465,False,,entropy,,0.5,2,5,600,0.8787085588035538,0.006032375206806145,"[0.8713559027598811, 0.8769064873452156, 0.8872497435679851, 0.8840897112289534, 0.8739409491157338]",COMPLETE
184,0.8768576096872085,2026-08-26 21:19:23.537338,2026-08-26 21:20:24.762927,0 days 00:01:01.225589,False,,entropy,,0.5,3,5,600,0.8768576096872085,0.006885289556937837,"[0.8708850274147862, 0.8772109726340834, 0.8864940594479048, 0.88193098652224, 0.8677670024170284]",COMPLETE
185,0.8789353814636435,2026-08-26 21:20:24.763237,2026-08-26 21:21:26.890888,0 days 00:01:02.127651,False,,entropy,,0.5,2,4,600,0.8789353814636435,0.0066883981335916515,"[0.869795063925837, 0.880864372308107, 0.8874495699156361, 0.8838994117506024, 0.8726684894180345]",COMPLETE
186,0.8491953365497057,2026-08-26 21:21:26.891210,2026-08-26 21:22:23.895553,0 days 00:00:57.004343,False,,entropy,,0.5,10,4,600,0.8491953365497057,0.006202954597212511,"[0.847311632872087, 0.8452532579517388, 0.8591215671125738, 0.8529052345485294, 0.8413849902636001]",COMPLETE
187,0.8768576096872085,2026-08-26 21:22:23.895873,2026-08-26 21:23:25.188787,0 days 00:01:01.292914,False,,entropy,,0.5,3,4,600,0.8768576096872085,0.006885289556937837,"[0.8708850274147862, 0.8772109726340834, 0.8864940594479048, 0.88193098652224, 0.8677670024170284]",COMPLETE
188,0.8789353814636435,2026-08-26 21:23:25.189103,2026-08-26 21:24:30.174159,0 days 00:01:04.985056,False,,entropy,,0.5,2,4,600,0.8789353814636435,0.0066883981335916515,"[0.869795063925837, 0.880864372308107, 0.8874495699156361, 0.8838994117506024, 0.8726684894180345]",COMPLETE
189,0.8670626110296226,2026-08-26 21:24:30.174518,2026-08-26 21:24:55.196925,0 days 00:00:25.022407,False,,entropy,,sqrt,2,3,600,0.8670626110296226,0.006054675107797592,"[0.8656735225585453, 0.8638459350482798, 0.8761108242340544, 0.871137458623723, 0.8585453146835107]",COMPLETE
190,0.8811771104963044,2026-08-26 21:24:55.197262,2026-08-26 21:25:59.395738,0 days 00:01:04.198476,False,,entropy,,0.5,1,4,600,0.8811771104963044,0.0063231663975948675,"[0.8723971950288769, 0.8818191154803725, 0.8889779130963172, 0.8868911012276612, 0.8758002276482943]",COMPLETE
191,0.8811771104963044,2026-08-26 21:25:59.396062,2026-08-26 21:27:03.642815,0 days 00:01:04.246753,False,,entropy,,0.5,1,4,600,0.8811771104963044,0.0063231663975948675,"[0.8723971950288769, 0.8818191154803725, 0.8889779130963172, 0.8868911012276612, 0.8758002276482943]",COMPLETE
192,0.8811771104963044,2026-08-26 21:27:03.643138,2026-08-26 21:28:08.172409,0 days 00:01:04.529271,False,,entropy,,0.5,1,4,600,0.8811771104963044,0.0063231663975948675,"[0.8723971950288769, 0.8818191154803725, 0.8889779130963172, 0.8868911012276612, 0.8758002276482943]",COMPLETE
193,0.8811771104963044,2026-08-26 21:28:08.172737,2026-08-26 21:29:12.369687,0 days 00:01:04.196950,False,,entropy,,0.5,1,4,600,0.8811771104963044,0.0063231663975948675,"[0.8723971950288769, 0.8818191154803725, 0.8889779130963172, 0.8868911012276612, 0.8758002276482943]",COMPLETE
194,0.8811771104963044,2026-08-26 21:29:12.370020,2026-08-26 21:30:16.579467,0 days 00:01:04.209447,False,,entropy,,0.5,1,4,600,0.8811771104963044,0.0063231663975948675,"[0.8723971950288769, 0.8818191154803725, 0.8889779130963172, 0.8868911012276612, 0.8758002276482943]",COMPLETE
195,0.8815153883402882,2026-08-26 21:30:16.579787,2026-08-26 21:31:20.872192,0 days 00:01:04.292405,False,,entropy,,0.5,1,3,600,0.8815153883402882,0.0061124766070515795,"[0.8725894287851247, 0.8823479625703504, 0.8890315933536067, 0.8867932675823819, 0.8768146894099771]",COMPLETE
196,0.8815153883402882,2026-08-26 21:31:20.872524,2026-08-26 21:32:25.140671,0 days 00:01:04.268147,False,,entropy,,0.5,1,3,600,0.8815153883402882,0.0061124766070515795,"[0.8725894287851247, 0.8823479625703504, 0.8890315933536067, 0.8867932675823819, 0.8768146894099771]",COMPLETE
197,0.8813455185374787,2026-08-26 21:32:25.141048,2026-08-26 21:33:19.275767,0 days 00:00:54.134719,False,,entropy,,0.5,1,3,500,0.8813455185374787,0.0056196815960688675,"[0.873622787355104, 0.8832470591289653, 0.888442608318902, 0.8853693834994352, 0.8760457543849868]",COMPLETE
198,0.8815153883402882,2026-08-26 21:33:19.276115,2026-08-26 21:34:23.631058,0 days 00:01:04.354943,False,,entropy,,0.5,1,3,600,0.8815153883402882,0.0061124766070515795,"[0.8725894287851247, 0.8823479625703504, 0.8890315933536067, 0.8867932675823819, 0.8768146894099771]",COMPLETE
199,0.7909647969810014,2026-08-26 21:34:23.631374,2026-08-26 21:36:08.935964,0 days 00:01:45.304590,False,,entropy,,1.0,1,3,500,0.7909647969810014,0.003420420760353044,"[0.7939780780976838, 0.7923875776141406, 0.7934016052966939, 0.7905146654186685, 0.7845420584778204]",COMPLETE
