number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_class_weight,params_criterion,params_max_depth,params_max_features,params_min_samples_leaf,params_min_samples_split,params_n_estimators,user_attrs_cv_mean,user_attrs_cv_std,user_attrs_fold_scores,state
88,0.8931621821594339,2026-08-26 14:46:22.812299,2026-08-26 14:46:39.727671,0 days 00:00:16.915372,False,balanced_subsample,entropy,,log2,1,5,1000,0.8931621821594339,0.0066970434785013425,"[0.8958016725040983, 0.8800239719250215, 0.8989236777665478, 0.8951723248189918, 0.8958892637825108]",COMPLETE
89,0.9028002325161794,2026-08-26 14:46:39.728007,2026-08-26 14:47:21.482799,0 days 00:00:41.754792,False,balanced,entropy,,0.5,1,4,1000,0.9028002325161794,0.005351482484213653,"[0.9007116635235081, 0.8938989981740203, 0.9091286596915772, 0.9030471108302415, 0.9072147303615498]",COMPLETE
90,0.9030090051836185,2026-08-26 14:47:21.483126,2026-08-26 14:48:03.626717,0 days 00:00:42.143591,False,balanced,entropy,48.0,0.5,1,3,1000,0.9030090051836185,0.005813205250879288,"[0.8986112779428811, 0.8945375677781072, 0.9104543980023628, 0.9037563306883976, 0.9076854515063437]",COMPLETE
91,0.9030090051836185,2026-08-26 14:48:03.627038,2026-08-26 14:48:45.418369,0 days 00:00:41.791331,False,balanced,entropy,48.0,0.5,1,3,1000,0.9030090051836185,0.005813205250879288,"[0.8986112779428811, 0.8945375677781072, 0.9104543980023628, 0.9037563306883976, 0.9076854515063437]",COMPLETE
92,0.9030090051836185,2026-08-26 14:48:45.418699,2026-08-26 14:49:27.103291,0 days 00:00:41.684592,False,balanced,entropy,48.0,0.5,1,3,1000,0.9030090051836185,0.005813205250879288,"[0.8986112779428811, 0.8945375677781072, 0.9104543980023628, 0.9037563306883976, 0.9076854515063437]",COMPLETE
93,0.9029409686577292,2026-08-26 14:49:27.103597,2026-08-26 14:50:08.865335,0 days 00:00:41.761738,False,balanced,entropy,48.0,0.5,1,2,1000,0.9029409686577292,0.005487849049872532,"[0.901704843056673, 0.893849356720699, 0.9081089322072579, 0.9018892209787489, 0.9091524903252677]",COMPLETE
94,0.9032749047794102,2026-08-26 14:50:08.865662,2026-08-26 14:50:50.059562,0 days 00:00:41.193900,False,balanced,entropy,48.0,0.5,2,2,1000,0.9032749047794102,0.005839697598946765,"[0.9017334757092463, 0.8928141595860383, 0.9099319396139919, 0.9057175004623047, 0.9061774485254706]",COMPLETE
95,0.9032749047794102,2026-08-26 14:50:50.059873,2026-08-26 14:51:31.297618,0 days 00:00:41.237745,False,balanced,entropy,48.0,0.5,2,2,1000,0.9032749047794102,0.005839697598946765,"[0.9017334757092463, 0.8928141595860383, 0.9099319396139919, 0.9057175004623047, 0.9061774485254706]",COMPLETE
96,0.8897362926291116,2026-08-26 14:51:31.297941,2026-08-26 14:51:47.658664,0 days 00:00:16.360723,False,balanced,entropy,48.0,sqrt,3,2,1000,0.8897362926291116,0.008059760947459596,"[0.8944056002472663, 0.8740018683237887, 0.896397305960087, 0.892762064228247, 0.8911146243861688]",COMPLETE
97,0.9032749047794102,2026-08-26 14:51:47.658980,2026-08-26 14:52:29.370343,0 days 00:00:41.711363,False,balanced,entropy,48.0,0.5,2,3,1000,0.9032749047794102,0.005839697598946765,"[0.9017334757092463, 0.8928141595860383, 0.9099319396139919, 0.9057175004623047, 0.9061774485254706]",COMPLETE
98,0.897592952894834,2026-08-26 14:52:29.370669,2026-08-26 14:53:01.100423,0 days 00:00:31.729754,False,balanced,gini,48.0,0.5,2,3,1000,0.897592952894834,0.00804851915504357,"[0.8974271564482567, 0.8829963907686867, 0.9051370285484258, 0.9049331335503821, 0.8974710551584185]",COMPLETE
99,0.887248484162097,2026-08-26 14:53:01.100743,2026-08-26 14:53:16.247908,0 days 00:00:15.147165,True,balanced,log_loss,48.0,0.3,2,2,1000,0.887248484162097,0.007906541668483971,"[0.8903559666674443, 0.8715705989322959, 0.8926127079559448, 0.8897618331360272, 0.8919413141187728]",COMPLETE
100,0.8990872239014079,2026-08-26 14:53:16.248229,2026-08-26 14:53:56.814764,0 days 00:00:40.566535,False,balanced,entropy,48.0,0.5,3,3,1000,0.8990872239014079,0.008138363017752719,"[0.8950218023918731, 0.8852309571016228, 0.9082750011843176, 0.9036604911419057, 0.90324786768732]",COMPLETE
101,0.9015386639644845,2026-08-26 14:53:56.815073,2026-08-26 14:54:37.985078,0 days 00:00:41.170005,False,balanced,entropy,48.0,0.5,2,5,1000,0.9015386639644845,0.006138315167299377,"[0.8974978067023259, 0.8915160115771167, 0.9076616208726532, 0.9043697110000618, 0.9066481696702643]",COMPLETE
102,0.8990872239014079,2026-08-26 14:54:37.985403,2026-08-26 14:55:18.618171,0 days 00:00:40.632768,False,balanced,entropy,48.0,0.5,3,4,1000,0.8990872239014079,0.008138363017752719,"[0.8950218023918731, 0.8852309571016228, 0.9082750011843176, 0.9036604911419057, 0.90324786768732]",COMPLETE
103,0.9032749047794102,2026-08-26 14:55:18.618487,2026-08-26 14:55:59.862726,0 days 00:00:41.244239,False,balanced,entropy,48.0,0.5,2,2,1000,0.9032749047794102,0.005839697598946765,"[0.9017334757092463, 0.8928141595860383, 0.9099319396139919, 0.9057175004623047, 0.9061774485254706]",COMPLETE
104,0.9032749047794102,2026-08-26 14:55:59.863042,2026-08-26 14:56:41.102297,0 days 00:00:41.239255,False,balanced,entropy,48.0,0.5,2,2,1000,0.9032749047794102,0.005839697598946765,"[0.9017334757092463, 0.8928141595860383, 0.9099319396139919, 0.9057175004623047, 0.9061774485254706]",COMPLETE
105,0.9032749047794102,2026-08-26 14:56:41.102614,2026-08-26 14:57:22.500053,0 days 00:00:41.397439,False,balanced,entropy,48.0,0.5,2,2,1000,0.9032749047794102,0.005839697598946765,"[0.9017334757092463, 0.8928141595860383, 0.9099319396139919, 0.9057175004623047, 0.9061774485254706]",COMPLETE
106,0.897158619391624,2026-08-26 14:57:22.500358,2026-08-26 14:58:03.276449,0 days 00:00:40.776091,False,balanced,entropy,48.0,0.5,4,2,1000,0.897158619391624,0.007422363208227938,"[0.893957972604639, 0.8847560554651545, 0.9066212008956086, 0.899005101102245, 0.9014527668904727]",COMPLETE
107,0.9032749047794102,2026-08-26 14:58:03.276831,2026-08-26 14:58:44.460402,0 days 00:00:41.183571,False,balanced,entropy,48.0,0.5,2,2,1000,0.9032749047794102,0.005839697598946765,"[0.9017334757092463, 0.8928141595860383, 0.9099319396139919, 0.9057175004623047, 0.9061774485254706]",COMPLETE
108,0.8990872239014079,2026-08-26 14:58:44.460731,2026-08-26 14:59:25.008924,0 days 00:00:40.548193,False,balanced,entropy,48.0,0.5,3,2,1000,0.8990872239014079,0.008138363017752719,"[0.8950218023918731, 0.8852309571016228, 0.9082750011843176, 0.9036604911419057, 0.90324786768732]",COMPLETE
109,0.8321039200731765,2026-08-26 14:59:25.009267,2026-08-26 15:00:42.829123,0 days 00:01:17.819856,False,balanced,entropy,48.0,1.0,2,3,1000,0.8321039200731765,0.008943560134151322,"[0.8201163347938675, 0.8234701334644559, 0.8380259241704908, 0.8350612226052919, 0.843845985331776]",COMPLETE
110,0.8942408260555361,2026-08-26 15:00:42.829445,2026-08-26 15:01:37.287791,0 days 00:00:54.458346,False,balanced_subsample,entropy,48.0,0.7,3,2,1000,0.8942408260555361,0.004315036558918696,"[0.8943264715786357, 0.8859401769597789, 0.8978126075354339, 0.8971334945928989, 0.895991379610933]",COMPLETE
111,0.9032749047794102,2026-08-26 15:01:37.288109,2026-08-26 15:02:18.678652,0 days 00:00:41.390543,False,balanced,entropy,48.0,0.5,2,3,1000,0.9032749047794102,0.005839697598946765,"[0.9017334757092463, 0.8928141595860383, 0.9099319396139919, 0.9057175004623047, 0.9061774485254706]",COMPLETE
112,0.9032749047794102,2026-08-26 15:02:18.678976,2026-08-26 15:02:59.917763,0 days 00:00:41.238787,False,balanced,entropy,48.0,0.5,2,3,1000,0.9032749047794102,0.005839697598946765,"[0.9017334757092463, 0.8928141595860383, 0.9099319396139919, 0.9057175004623047, 0.9061774485254706]",COMPLETE
113,0.9015386639644845,2026-08-26 15:02:59.918097,2026-08-26 15:03:41.088117,0 days 00:00:41.170020,False,balanced,entropy,48.0,0.5,2,5,1000,0.9015386639644845,0.006138315167299377,"[0.8974978067023259, 0.8915160115771167, 0.9076616208726532, 0.9043697110000618, 0.9066481696702643]",COMPLETE
114,0.8990872239014079,2026-08-26 15:03:41.088435,2026-08-26 15:04:21.750970,0 days 00:00:40.662535,False,balanced,entropy,48.0,0.5,3,3,1000,0.8990872239014079,0.008138363017752719,"[0.8950218023918731, 0.8852309571016228, 0.9082750011843176, 0.9036604911419057, 0.90324786768732]",COMPLETE
115,0.897158619391624,2026-08-26 15:04:21.751285,2026-08-26 15:05:01.863111,0 days 00:00:40.111826,False,balanced,entropy,48.0,0.5,4,3,1000,0.897158619391624,0.007422363208227938,"[0.893957972604639, 0.8847560554651545, 0.9066212008956086, 0.899005101102245, 0.9014527668904727]",COMPLETE
116,0.9015386639644845,2026-08-26 15:05:01.863430,2026-08-26 15:05:43.016099,0 days 00:00:41.152669,False,balanced,entropy,48.0,0.5,2,5,1000,0.9015386639644845,0.006138315167299377,"[0.8974978067023259, 0.8915160115771167, 0.9076616208726532, 0.9043697110000618, 0.9066481696702643]",COMPLETE
117,0.8930248094619314,2026-08-26 15:05:43.016407,2026-08-26 15:05:59.535449,0 days 00:00:16.519042,False,balanced,entropy,48.0,log2,2,3,1000,0.8930248094619314,0.008970518262386394,"[0.8968878697508124, 0.8753482991272995, 0.8999843694128166, 0.8952177857806384, 0.8976857232380903]",COMPLETE
118,0.9032749047794102,2026-08-26 15:05:59.535773,2026-08-26 15:06:40.795085,0 days 00:00:41.259312,False,balanced,log_loss,48.0,0.5,2,2,1000,0.9032749047794102,0.005839697598946765,"[0.9017334757092463, 0.8928141595860383, 0.9099319396139919, 0.9057175004623047, 0.9061774485254706]",COMPLETE
119,0.9022373911653876,2026-08-26 15:06:40.795396,2026-08-26 15:07:21.883102,0 days 00:00:41.087706,False,balanced,log_loss,48.0,0.5,2,6,1000,0.9022373911653876,0.006125340186760364,"[0.8994135155145865, 0.8926938678786479, 0.9108058697904756, 0.9021479913613352, 0.9061257112818932]",COMPLETE
120,0.8838735100268099,2026-08-26 15:07:21.883422,2026-08-26 15:07:46.826757,0 days 00:00:24.943335,True,balanced,log_loss,48.0,0.5,4,2,1000,0.8838735100268099,0.008297326054770378,"[0.8826587376687317, 0.8682503394486418, 0.8907014959433815, 0.8878915852854133, 0.8898653917878819]",COMPLETE
121,0.9032749047794102,2026-08-26 15:07:46.827065,2026-08-26 15:08:28.024230,0 days 00:00:41.197165,False,balanced,log_loss,48.0,0.5,2,3,1000,0.9032749047794102,0.005839697598946765,"[0.9017334757092463, 0.8928141595860383, 0.9099319396139919, 0.9057175004623047, 0.9061774485254706]",COMPLETE
122,0.8990872239014079,2026-08-26 15:08:28.024606,2026-08-26 15:09:08.733296,0 days 00:00:40.708690,False,balanced,log_loss,48.0,0.5,3,2,1000,0.8990872239014079,0.008138363017752719,"[0.8950218023918731, 0.8852309571016228, 0.9082750011843176, 0.9036604911419057, 0.90324786768732]",COMPLETE
123,0.9015386639644845,2026-08-26 15:09:08.733615,2026-08-26 15:09:49.753708,0 days 00:00:41.020093,False,balanced,log_loss,48.0,0.5,2,5,1000,0.9015386639644845,0.006138315167299377,"[0.8974978067023259, 0.8915160115771167, 0.9076616208726532, 0.9043697110000618, 0.9066481696702643]",COMPLETE
124,0.8990872239014079,2026-08-26 15:09:49.754030,2026-08-26 15:10:30.355119,0 days 00:00:40.601089,False,balanced,log_loss,48.0,0.5,3,3,1000,0.8990872239014079,0.008138363017752719,"[0.8950218023918731, 0.8852309571016228, 0.9082750011843176, 0.9036604911419057, 0.90324786768732]",COMPLETE
125,0.9032749047794102,2026-08-26 15:10:30.355440,2026-08-26 15:11:11.555041,0 days 00:00:41.199601,False,balanced,log_loss,48.0,0.5,2,4,1000,0.9032749047794102,0.005839697598946765,"[0.9017334757092463, 0.8928141595860383, 0.9099319396139919, 0.9057175004623047, 0.9061774485254706]",COMPLETE
126,0.8930248094619314,2026-08-26 15:11:11.555367,2026-08-26 15:11:28.120985,0 days 00:00:16.565618,False,balanced,log_loss,48.0,sqrt,2,4,1000,0.8930248094619314,0.008970518262386394,"[0.8968878697508124, 0.8753482991272995, 0.8999843694128166, 0.8952177857806384, 0.8976857232380903]",COMPLETE
127,0.8950880467832082,2026-08-26 15:11:28.121313,2026-08-26 15:11:51.436556,0 days 00:00:23.315243,False,balanced,log_loss,48.0,0.3,3,6,1000,0.8950880467832082,0.008776497964918887,"[0.8981797525666408, 0.8781655284179077, 0.9037829628042523, 0.8972010067060029, 0.8981109834212373]",COMPLETE
128,0.9032749047794102,2026-08-26 15:11:51.436863,2026-08-26 15:12:32.845656,0 days 00:00:41.408793,False,balanced,log_loss,48.0,0.5,2,2,1000,0.9032749047794102,0.005839697598946765,"[0.9017334757092463, 0.8928141595860383, 0.9099319396139919, 0.9057175004623047, 0.9061774485254706]",COMPLETE
129,0.9032749047794102,2026-08-26 15:12:32.845962,2026-08-26 15:13:14.265897,0 days 00:00:41.419935,False,balanced,log_loss,48.0,0.5,2,2,1000,0.9032749047794102,0.005839697598946765,"[0.9017334757092463, 0.8928141595860383, 0.9099319396139919, 0.9057175004623047, 0.9061774485254706]",COMPLETE
130,0.8990872239014079,2026-08-26 15:13:14.266212,2026-08-26 15:13:54.906946,0 days 00:00:40.640734,False,balanced,log_loss,48.0,0.5,3,5,1000,0.8990872239014079,0.008138363017752719,"[0.8950218023918731, 0.8852309571016228, 0.9082750011843176, 0.9036604911419057, 0.90324786768732]",COMPLETE
131,0.9032749047794102,2026-08-26 15:13:54.907269,2026-08-26 15:14:36.181324,0 days 00:00:41.274055,False,balanced,log_loss,48.0,0.5,2,2,1000,0.9032749047794102,0.005839697598946765,"[0.9017334757092463, 0.8928141595860383, 0.9099319396139919, 0.9057175004623047, 0.9061774485254706]",COMPLETE
132,0.9032749047794102,2026-08-26 15:14:36.181635,2026-08-26 15:15:17.398929,0 days 00:00:41.217294,False,balanced,log_loss,48.0,0.5,2,2,1000,0.9032749047794102,0.005839697598946765,"[0.9017334757092463, 0.8928141595860383, 0.9099319396139919, 0.9057175004623047, 0.9061774485254706]",COMPLETE
133,0.868646309831773,2026-08-26 15:15:17.399257,2026-08-26 15:15:54.525653,0 days 00:00:37.126396,False,balanced,log_loss,48.0,0.5,12,4,1000,0.868646309831773,0.007863773280466443,"[0.8685065210338135, 0.853820428331808, 0.8719093700079812, 0.8767609359403229, 0.8722342938449392]",COMPLETE
134,0.9032749047794102,2026-08-26 15:15:54.525974,2026-08-26 15:16:35.781546,0 days 00:00:41.255572,False,balanced,log_loss,48.0,0.5,2,2,1000,0.9032749047794102,0.005839697598946765,"[0.9017334757092463, 0.8928141595860383, 0.9099319396139919, 0.9057175004623047, 0.9061774485254706]",COMPLETE
135,0.8650977231490838,2026-08-26 15:16:35.781863,2026-08-26 15:17:14.028046,0 days 00:00:38.246183,False,balanced,log_loss,48.0,0.5,4,40,1000,0.8650977231490838,0.009719194614547984,"[0.8670880813175015, 0.8464849290180028, 0.8733998186370946, 0.8722891692294819, 0.8662266175433383]",COMPLETE
136,0.8990872239014079,2026-08-26 15:17:14.028358,2026-08-26 15:17:54.929193,0 days 00:00:40.900835,False,balanced_subsample,log_loss,48.0,0.5,3,3,1000,0.8990872239014079,0.008138363017752719,"[0.8950218023918731, 0.8852309571016228, 0.9082750011843176, 0.9036604911419057, 0.90324786768732]",COMPLETE
137,0.8759105521664117,2026-08-26 15:17:54.929490,2026-08-26 15:18:32.865614,0 days 00:00:37.936124,False,balanced,log_loss,12.0,0.5,2,2,1000,0.8759105521664117,0.009981696853725902,"[0.8723491103857889, 0.8578280443101339, 0.8820954389225187, 0.8842590608710372, 0.8830211063425796]",COMPLETE
138,0.8990872239014079,2026-08-26 15:18:32.865937,2026-08-26 15:19:13.423963,0 days 00:00:40.558026,False,balanced,log_loss,48.0,0.5,3,4,1000,0.8990872239014079,0.008138363017752719,"[0.8950218023918731, 0.8852309571016228, 0.9082750011843176, 0.9036604911419057, 0.90324786768732]",COMPLETE
139,0.8981285134200411,2026-08-26 15:19:13.424282,2026-08-26 15:19:53.980181,0 days 00:00:40.555899,False,balanced,log_loss,16.0,0.5,2,5,1000,0.8981285134200411,0.006312406348260842,"[0.8955897217418908, 0.8872173161679525, 0.9048998884937958, 0.9031380327535347, 0.8997976079430314]",COMPLETE
140,0.8981198612888587,2026-08-26 15:19:53.980494,2026-08-26 15:20:49.127513,0 days 00:00:55.147019,False,balanced,log_loss,48.0,0.7,2,3,1000,0.8981198612888587,0.0021421422206731686,"[0.8977956554222534, 0.8942325993023504, 0.9005522887628342, 0.8986711836658922, 0.8993475792909629]",COMPLETE
141,0.9032749047794102,2026-08-26 15:20:49.127832,2026-08-26 15:21:30.372506,0 days 00:00:41.244674,False,balanced,log_loss,48.0,0.5,2,2,1000,0.9032749047794102,0.005839697598946765,"[0.9017334757092463, 0.8928141595860383, 0.9099319396139919, 0.9057175004623047, 0.9061774485254706]",COMPLETE
142,0.9032749047794102,2026-08-26 15:21:30.372827,2026-08-26 15:22:11.570123,0 days 00:00:41.197296,False,balanced,log_loss,48.0,0.5,2,2,1000,0.9032749047794102,0.005839697598946765,"[0.9017334757092463, 0.8928141595860383, 0.9099319396139919, 0.9057175004623047, 0.9061774485254706]",COMPLETE
143,0.8990872239014079,2026-08-26 15:22:11.570439,2026-08-26 15:22:52.265910,0 days 00:00:40.695471,False,balanced,log_loss,48.0,0.5,3,4,1000,0.8990872239014079,0.008138363017752719,"[0.8950218023918731, 0.8852309571016228, 0.9082750011843176, 0.9036604911419057, 0.90324786768732]",COMPLETE
144,0.9032749047794102,2026-08-26 15:22:52.266222,2026-08-26 15:23:33.563457,0 days 00:00:41.297235,False,balanced,log_loss,48.0,0.5,2,3,1000,0.9032749047794102,0.005839697598946765,"[0.9017334757092463, 0.8928141595860383, 0.9099319396139919, 0.9057175004623047, 0.9061774485254706]",COMPLETE
145,0.8289833549150574,2026-08-26 15:23:33.563771,2026-08-26 15:24:50.350295,0 days 00:01:16.786524,False,balanced,log_loss,32.0,1.0,3,2,1000,0.8289833549150574,0.008720847436443037,"[0.8200121453528638, 0.8183902092843344, 0.829471604393205, 0.8368810918710606, 0.8401617236738229]",COMPLETE
146,0.8465602219006018,2026-08-26 15:24:50.350620,2026-08-26 15:25:25.406927,0 days 00:00:35.056307,False,balanced,log_loss,48.0,0.5,20,4,1000,0.8465602219006018,0.008845809014605044,"[0.8453504489766995, 0.8298553494138995, 0.8510503153410847, 0.8527954583765881, 0.8537495373947369]",COMPLETE
147,0.8885076452379865,2026-08-26 15:25:25.407235,2026-08-26 15:25:45.027350,0 days 00:00:19.620115,True,balanced,gini,48.0,0.5,2,3,1000,0.8885076452379865,0.007732441502741659,"[0.883127374112107, 0.8758769181932854, 0.8943371584987229, 0.8956691730914391, 0.8935276022943778]",COMPLETE
148,0.8851422477455138,2026-08-26 15:25:45.027657,2026-08-26 15:26:01.099033,0 days 00:00:16.071376,False,balanced,log_loss,24.0,log2,4,6,1000,0.8851422477455138,0.008941459669307749,"[0.8895886269414057, 0.8687099933814597, 0.895352389183345, 0.8874681045844993, 0.8845921246368592]",COMPLETE
149,0.9015386639644845,2026-08-26 15:26:01.099349,2026-08-26 15:26:42.252923,0 days 00:00:41.153574,False,balanced,log_loss,48.0,0.5,2,5,1000,0.9015386639644845,0.006138315167299377,"[0.8974978067023259, 0.8915160115771167, 0.9076616208726532, 0.9043697110000618, 0.9066481696702643]",COMPLETE
150,0.9029409686577292,2026-08-26 15:26:42.253243,2026-08-26 15:27:24.016638,0 days 00:00:41.763395,False,balanced,log_loss,48.0,0.5,1,2,1000,0.9029409686577292,0.005487849049872532,"[0.901704843056673, 0.893849356720699, 0.9081089322072579, 0.9018892209787489, 0.9091524903252677]",COMPLETE
151,0.9032749047794102,2026-08-26 15:27:24.016946,2026-08-26 15:28:05.671093,0 days 00:00:41.654147,False,balanced,log_loss,48.0,0.5,2,2,1000,0.9032749047794102,0.005839697598946765,"[0.9017334757092463, 0.8928141595860383, 0.9099319396139919, 0.9057175004623047, 0.9061774485254706]",COMPLETE
152,0.9032749047794102,2026-08-26 15:28:05.671413,2026-08-26 15:28:46.906952,0 days 00:00:41.235539,False,balanced,log_loss,48.0,0.5,2,2,1000,0.9032749047794102,0.005839697598946765,"[0.9017334757092463, 0.8928141595860383, 0.9099319396139919, 0.9057175004623047, 0.9061774485254706]",COMPLETE
153,0.8990872239014079,2026-08-26 15:28:46.907268,2026-08-26 15:29:27.608380,0 days 00:00:40.701112,False,balanced,log_loss,48.0,0.5,3,4,1000,0.8990872239014079,0.008138363017752719,"[0.8950218023918731, 0.8852309571016228, 0.9082750011843176, 0.9036604911419057, 0.90324786768732]",COMPLETE
154,0.9032749047794102,2026-08-26 15:29:27.608705,2026-08-26 15:30:08.897835,0 days 00:00:41.289130,False,balanced,log_loss,48.0,0.5,2,3,1000,0.9032749047794102,0.005839697598946765,"[0.9017334757092463, 0.8928141595860383, 0.9099319396139919, 0.9057175004623047, 0.9061774485254706]",COMPLETE
155,0.8990872239014079,2026-08-26 15:30:08.898150,2026-08-26 15:30:49.571472,0 days 00:00:40.673322,False,balanced,log_loss,48.0,0.5,3,3,1000,0.8990872239014079,0.008138363017752719,"[0.8950218023918731, 0.8852309571016228, 0.9082750011843176, 0.9036604911419057, 0.90324786768732]",COMPLETE
156,0.9029409686577292,2026-08-26 15:30:49.571777,2026-08-26 15:31:31.349984,0 days 00:00:41.778207,False,balanced,log_loss,48.0,0.5,1,2,1000,0.9029409686577292,0.005487849049872532,"[0.901704843056673, 0.893849356720699, 0.9081089322072579, 0.9018892209787489, 0.9091524903252677]",COMPLETE
157,0.788728648493636,2026-08-26 15:31:31.350309,2026-08-26 15:31:53.622790,0 days 00:00:22.272481,False,balanced,gini,8.0,0.5,2,4,1000,0.788728648493636,0.010021013790082842,"[0.7885784185654043, 0.7745080239120096, 0.7835050413453079, 0.7921777568087439, 0.8048740018367142]",COMPLETE
158,0.8950880467832082,2026-08-26 15:31:53.623143,2026-08-26 15:32:17.091167,0 days 00:00:23.468024,False,balanced,log_loss,48.0,0.3,3,2,1000,0.8950880467832082,0.008776497964918887,"[0.8981797525666408, 0.8781655284179077, 0.9037829628042523, 0.8972010067060029, 0.8981109834212373]",COMPLETE
159,0.892699295732816,2026-08-26 15:32:17.091488,2026-08-26 15:32:32.045532,0 days 00:00:14.954044,False,balanced_subsample,log_loss,48.0,sqrt,2,4,900,0.892699295732816,0.008612480760355729,"[0.8962989416000468, 0.8760575189854555, 0.9003389793418947, 0.8933992751736017, 0.8974017635630812]",COMPLETE
160,0.8702700326136472,2026-08-26 15:32:32.045860,2026-08-26 15:33:11.146837,0 days 00:00:39.100977,False,balanced,entropy,48.0,0.5,1,37,1000,0.8702700326136472,0.0074477302282322235,"[0.8697836602419873, 0.8560348404267323, 0.8755949903246666, 0.8759590146766404, 0.8739776573982093]",COMPLETE
161,0.9032749047794102,2026-08-26 15:33:11.147145,2026-08-26 15:33:52.353964,0 days 00:00:41.206819,False,balanced,log_loss,48.0,0.5,2,3,1000,0.9032749047794102,0.005839697598946765,"[0.9017334757092463, 0.8928141595860383, 0.9099319396139919, 0.9057175004623047, 0.9061774485254706]",COMPLETE
162,0.9032749047794102,2026-08-26 15:33:52.354273,2026-08-26 15:34:33.614491,0 days 00:00:41.260218,False,balanced,log_loss,48.0,0.5,2,2,1000,0.9032749047794102,0.005839697598946765,"[0.9017334757092463, 0.8928141595860383, 0.9099319396139919, 0.9057175004623047, 0.9061774485254706]",COMPLETE
163,0.8990872239014079,2026-08-26 15:34:33.614806,2026-08-26 15:35:14.324629,0 days 00:00:40.709823,False,balanced,log_loss,48.0,0.5,3,2,1000,0.8990872239014079,0.008138363017752719,"[0.8950218023918731, 0.8852309571016228, 0.9082750011843176, 0.9036604911419057, 0.90324786768732]",COMPLETE
164,0.9030090051836185,2026-08-26 15:35:14.324954,2026-08-26 15:35:55.973969,0 days 00:00:41.649015,False,balanced,log_loss,48.0,0.5,1,3,1000,0.9030090051836185,0.005813205250879288,"[0.8986112779428811, 0.8945375677781072, 0.9104543980023628, 0.9037563306883976, 0.9076854515063437]",COMPLETE
165,0.8486366708620455,2026-08-26 15:35:55.974283,2026-08-26 15:36:31.293404,0 days 00:00:35.319121,False,balanced,log_loss,48.0,0.5,19,2,1000,0.8486366708620455,0.00809397923283181,"[0.8474570997504197, 0.8336371255850995, 0.851527312767809, 0.8567870895197394, 0.8537747266871595]",COMPLETE
166,0.8759105521664117,2026-08-26 15:36:31.293724,2026-08-26 15:37:09.298372,0 days 00:00:38.004648,False,balanced,entropy,12.0,0.5,2,3,1000,0.8759105521664117,0.009981696853725902,"[0.8723491103857889, 0.8578280443101339, 0.8820954389225187, 0.8842590608710372, 0.8830211063425796]",COMPLETE
167,0.9025784354102402,2026-08-26 15:37:09.298680,2026-08-26 15:37:51.261066,0 days 00:00:41.962386,False,balanced,entropy,48.0,0.5,1,5,1000,0.9025784354102402,0.004881416013700601,"[0.9008109464301506, 0.8941829578490291, 0.908348789579352, 0.9036370813317164, 0.9059124018609537]",COMPLETE
168,0.8994325964296191,2026-08-26 15:37:51.261378,2026-08-26 15:38:31.944458,0 days 00:00:40.683080,False,balanced,log_loss,16.0,0.5,2,3,1000,0.8994325964296191,0.005848741353543827,"[0.8983993271806736, 0.8885651056301954, 0.9046159288187869, 0.9038958517143026, 0.9016867688041375]",COMPLETE
169,0.8884064137889517,2026-08-26 15:38:31.944759,2026-08-26 15:38:56.813366,0 days 00:00:24.868607,True,balanced,entropy,48.0,0.5,3,4,1000,0.8884064137889517,0.007834509635278897,"[0.8852836663391482, 0.8744151022167453, 0.8955670572630168, 0.8939213127384716, 0.8928449303873766]",COMPLETE
170,0.9029409686577292,2026-08-26 15:38:56.813676,2026-08-26 15:39:38.606557,0 days 00:00:41.792881,False,balanced,log_loss,48.0,0.5,1,2,1000,0.9029409686577292,0.005487849049872532,"[0.901704843056673, 0.893849356720699, 0.9081089322072579, 0.9018892209787489, 0.9091524903252677]",COMPLETE
171,0.9032749047794102,2026-08-26 15:39:38.606884,2026-08-26 15:40:19.852086,0 days 00:00:41.245202,False,balanced,log_loss,48.0,0.5,2,2,1000,0.9032749047794102,0.005839697598946765,"[0.9017334757092463, 0.8928141595860383, 0.9099319396139919, 0.9057175004623047, 0.9061774485254706]",COMPLETE
172,0.9032749047794102,2026-08-26 15:40:19.852411,2026-08-26 15:41:01.108369,0 days 00:00:41.255958,False,balanced,log_loss,48.0,0.5,2,2,1000,0.9032749047794102,0.005839697598946765,"[0.9017334757092463, 0.8928141595860383, 0.9099319396139919, 0.9057175004623047, 0.9061774485254706]",COMPLETE
173,0.9032749047794102,2026-08-26 15:41:01.108687,2026-08-26 15:41:42.299766,0 days 00:00:41.191079,False,balanced,log_loss,48.0,0.5,2,3,1000,0.9032749047794102,0.005839697598946765,"[0.9017334757092463, 0.8928141595860383, 0.9099319396139919, 0.9057175004623047, 0.9061774485254706]",COMPLETE
174,0.8990872239014079,2026-08-26 15:41:42.300079,2026-08-26 15:42:23.070011,0 days 00:00:40.769932,False,balanced,log_loss,32.0,0.5,3,2,1000,0.8990872239014079,0.008138363017752719,"[0.8950218023918731, 0.8852309571016228, 0.9082750011843176, 0.9036604911419057, 0.90324786768732]",COMPLETE
