number,value,datetime_start,datetime_complete,duration,params_ccp_alpha,params_class_weight,params_criterion,params_max_depth,params_max_features,params_min_samples_leaf,params_min_samples_split,params_splitter,user_attrs_cv_mean,user_attrs_cv_std,user_attrs_fold_scores,state
160,0.8043396016287521,2026-08-26 14:05:13.286227,2026-08-26 14:05:13.694298,0 days 00:00:00.408071,2.16807909203323e-09,,log_loss,24,0.8,6,3,best,0.8043396016287521,0.007686417460889327,"[0.8100132476427752, 0.7922966162292218, 0.8081747249557715, 0.7985263843109304, 0.8126870350050607]",COMPLETE
161,0.8183639920779342,2026-08-26 14:05:13.694666,2026-08-26 14:05:14.116142,0 days 00:00:00.421476,1.6866933844475265e-09,,entropy,23,0.8,1,2,best,0.8183639920779342,0.004908892489706554,"[0.81078919540806, 0.8218119648960992, 0.8205222155130932, 0.8146247108040784, 0.8240718737683398]",COMPLETE
162,0.8183639920779342,2026-08-26 14:05:14.116472,2026-08-26 14:05:14.538260,0 days 00:00:00.421788,2.4151565504104883e-09,,entropy,23,0.8,1,2,best,0.8183639920779342,0.004908892489706554,"[0.81078919540806, 0.8218119648960992, 0.8205222155130932, 0.8146247108040784, 0.8240718737683398]",COMPLETE
163,0.8073912053839706,2026-08-26 14:05:14.538590,2026-08-26 14:05:14.952271,0 days 00:00:00.413681,1.649702414754848e-09,,entropy,23,0.8,4,3,best,0.8073912053839706,0.010239534473336687,"[0.8026612955958429, 0.7913812067059554, 0.8179445272865564, 0.8060699702032914, 0.8188990271282067]",COMPLETE
164,0.8129480380252021,2026-08-26 14:05:14.952583,2026-08-26 14:05:15.374634,0 days 00:00:00.422051,2.348972754484431e-09,,entropy,24,0.8,1,2,best,0.8129480380252021,0.00606904173976575,"[0.81078919540806, 0.8041869925373629, 0.8122208106599643, 0.8146247108040784, 0.8229184807165445]",COMPLETE
165,0.8204821058713941,2026-08-26 14:05:15.374964,2026-08-26 14:05:15.787049,0 days 00:00:00.412085,1.6154576959968483e-09,,entropy,23,0.8,2,5,best,0.8204821058713941,0.011450156126091878,"[0.8277732553165564, 0.8017901168955407, 0.8151234227234591, 0.8223879665640098, 0.8353357678574048]",COMPLETE
166,0.8103288406862144,2026-08-26 14:05:15.787365,2026-08-26 14:05:16.201041,0 days 00:00:00.413676,1.519402251903083e-09,,entropy,24,0.8,3,4,best,0.8103288406862144,0.01330754622203318,"[0.8173045161336164, 0.7910972470309465, 0.8006347100514054, 0.8131779436543783, 0.8294297865607249]",COMPLETE
167,0.802687867169195,2026-08-26 14:05:16.201380,2026-08-26 14:05:16.612589,0 days 00:00:00.411209,2.59651079239597e-09,,entropy,22,0.8,5,5,best,0.802687867169195,0.012304725614286048,"[0.79770387634458, 0.782051724473995, 0.8044904632978183, 0.8177154429960902, 0.811477828733492]",COMPLETE
168,0.8284624913903993,2026-08-26 14:05:16.612920,2026-08-26 14:05:17.118538,0 days 00:00:00.505618,3.5352362444965026e-09,,entropy,23,,2,2,best,0.8284624913903993,0.010842254579555184,"[0.8358117092954246, 0.8147314421379891, 0.8166466955856576, 0.8330875002675234, 0.8420351096654021]",COMPLETE
169,0.7846511388343431,2026-08-26 14:05:17.118851,2026-08-26 14:05:17.177002,0 days 00:00:00.058151,1.8207797382155877e-09,,entropy,23,,2,2,random,0.7846511388343431,0.015076462685187121,"[0.781629181608312, 0.7598226081389131, 0.7903578033782749, 0.7849255972026539, 0.8065205038435614]",COMPLETE
170,0.8176984137368912,2026-08-26 14:05:17.177311,2026-08-26 14:05:17.673815,0 days 00:00:00.496504,3.729203656486184e-09,,entropy,22,,4,5,best,0.8176984137368912,0.006212943141553418,"[0.815391020542824, 0.8123394730305282, 0.8178441909403674, 0.8133759831939926, 0.8295414009767433]",COMPLETE
171,0.8176984137368912,2026-08-26 14:05:17.674168,2026-08-26 14:05:18.169900,0 days 00:00:00.495732,4.012330304795777e-09,,entropy,22,,4,5,best,0.8176984137368912,0.006212943141553418,"[0.815391020542824, 0.8123394730305282, 0.8178441909403674, 0.8133759831939926, 0.8295414009767433]",COMPLETE
172,0.8176984137368912,2026-08-26 14:05:18.170273,2026-08-26 14:05:18.666697,0 days 00:00:00.496424,3.527802614747626e-09,,entropy,22,,4,4,best,0.8176984137368912,0.006212943141553418,"[0.815391020542824, 0.8123394730305282, 0.8178441909403674, 0.8133759831939926, 0.8295414009767433]",COMPLETE
173,0.8100423516261668,2026-08-26 14:05:18.667025,2026-08-26 14:05:19.158083,0 days 00:00:00.491058,3.842650163963371e-09,,entropy,22,,5,4,best,0.8100423516261668,0.010573293724174893,"[0.8162911823624398, 0.798079495074406, 0.8038064327320846, 0.8044733297695594, 0.8275613181923442]",COMPLETE
174,0.8030719547202512,2026-08-26 14:05:19.158433,2026-08-26 14:05:19.642946,0 days 00:00:00.484513,5.227932594171002e-09,,entropy,22,,7,2,best,0.8030719547202512,0.00641838937391395,"[0.8140347526660197, 0.797879570602389, 0.8002558366416072, 0.7967708890173002, 0.8064187246739399]",COMPLETE
175,0.8267365886092988,2026-08-26 14:05:19.643257,2026-08-26 14:05:20.154982,0 days 00:00:00.511725,3.4311851788131944e-09,,entropy,23,,1,5,best,0.8267365886092988,0.010358874675959348,"[0.8278708290977267, 0.8143173536822964, 0.8162353466251037, 0.8335424465427907, 0.8417169670985759]",COMPLETE
176,0.8266045066297604,2026-08-26 14:05:20.155317,2026-08-26 14:05:20.665570,0 days 00:00:00.510253,3.463901446177205e-09,,entropy,23,,1,6,best,0.8266045066297604,0.00671504209647124,"[0.8298929405724591, 0.8174395514486615, 0.8196514234775748, 0.833064090457334, 0.832974527192773]",COMPLETE
177,0.8266045066297604,2026-08-26 14:05:20.665930,2026-08-26 14:05:21.174738,0 days 00:00:00.508808,7.291629511618552e-09,,entropy,23,,1,6,best,0.8266045066297604,0.00671504209647124,"[0.8298929405724591, 0.8174395514486615, 0.8196514234775748, 0.833064090457334, 0.832974527192773]",COMPLETE
178,0.8290657295965229,2026-08-26 14:05:21.175101,2026-08-26 14:05:21.685049,0 days 00:00:00.509948,8.313457708841856e-09,,entropy,23,,1,2,best,0.8290657295965229,0.006318582617034847,"[0.8311267035204049, 0.8216542116548339, 0.8228536859209049, 0.8306632442894851, 0.839030802596986]",COMPLETE
179,0.8290657295965229,2026-08-26 14:05:21.685376,2026-08-26 14:05:22.195790,0 days 00:00:00.510414,8.561015159592609e-09,,entropy,23,,1,2,best,0.8290657295965229,0.006318582617034847,"[0.8311267035204049, 0.8216542116548339, 0.8228536859209049, 0.8306632442894851, 0.839030802596986]",COMPLETE
180,0.8290657295965229,2026-08-26 14:05:22.196129,2026-08-26 14:05:22.707031,0 days 00:00:00.510902,1.656102594809168e-08,,entropy,23,,1,2,best,0.8290657295965229,0.006318582617034847,"[0.8311267035204049, 0.8216542116548339, 0.8228536859209049, 0.8306632442894851, 0.839030802596986]",COMPLETE
181,0.8290657295965229,2026-08-26 14:05:22.707398,2026-08-26 14:05:23.219642,0 days 00:00:00.512244,8.236540271775863e-09,,entropy,23,,1,2,best,0.8290657295965229,0.006318582617034847,"[0.8311267035204049, 0.8216542116548339, 0.8228536859209049, 0.8306632442894851, 0.839030802596986]",COMPLETE
182,0.8266045066297604,2026-08-26 14:05:23.219993,2026-08-26 14:05:23.728357,0 days 00:00:00.508364,1.1171924744892423e-08,,entropy,24,,1,6,best,0.8266045066297604,0.00671504209647124,"[0.8298929405724591, 0.8174395514486615, 0.8196514234775748, 0.833064090457334, 0.832974527192773]",COMPLETE
183,0.8270238976570026,2026-08-26 14:05:23.728700,2026-08-26 14:05:24.234236,0 days 00:00:00.505536,1.314605935471841e-08,,entropy,24,,2,6,best,0.8270238976570026,0.010043481859606572,"[0.8292132079296124, 0.8131703432548066, 0.8176884742214344, 0.8375088883935194, 0.8375385744856395]",COMPLETE
184,0.8270238976570026,2026-08-26 14:05:24.234598,2026-08-26 14:05:24.740334,0 days 00:00:00.505736,1.3282648143692445e-08,,entropy,24,,2,6,best,0.8270238976570026,0.010043481859606572,"[0.8292132079296124, 0.8131703432548066, 0.8176884742214344, 0.8375088883935194, 0.8375385744856395]",COMPLETE
185,0.8223567147620472,2026-08-26 14:05:24.740699,2026-08-26 14:05:25.242181,0 days 00:00:00.501482,1.4898586400981136e-08,,entropy,24,,3,6,best,0.8223567147620472,0.00980742537099573,"[0.8232519175091552, 0.8089829570424755, 0.8181420618379694, 0.8222129039875551, 0.8391937334330805]",COMPLETE
186,0.8190164603202709,2026-08-26 14:05:25.242541,2026-08-26 14:05:25.743665,0 days 00:00:00.501124,1.4579007339319134e-08,,entropy,24,,3,7,best,0.8190164603202709,0.008837258969853318,"[0.8191231552607027, 0.8052298135238489, 0.8160333152739933, 0.8222160421285204, 0.8324799754142888]",COMPLETE
187,0.8223567147620472,2026-08-26 14:05:25.743961,2026-08-26 14:05:26.243207,0 days 00:00:00.499246,1.0456632233053142e-08,,entropy,24,,3,6,best,0.8223567147620472,0.00980742537099573,"[0.8232519175091552, 0.8089829570424755, 0.8181420618379694, 0.8222129039875551, 0.8391937334330805]",COMPLETE
188,0.7987162777782097,2026-08-26 14:05:26.243558,2026-08-26 14:05:26.679117,0 days 00:00:00.435559,1.1593448767040968e-08,,gini,24,,6,7,best,0.7987162777782097,0.01155894823493105,"[0.796930271425448, 0.7820102109684951, 0.7921199957773367, 0.8149712649689924, 0.8075496457507768]",COMPLETE
189,0.6622032030902824,2026-08-26 14:05:26.679401,2026-08-26 14:05:27.038913,0 days 00:00:00.359512,8.80155425552019e-09,,entropy,24,,80,6,best,0.6622032030902824,0.010172743775248062,"[0.6710191947272902, 0.6447312654643449, 0.6589292855402881, 0.6630420296870541, 0.6732942400324347]",COMPLETE
190,0.8223567147620472,2026-08-26 14:05:27.039219,2026-08-26 14:05:27.540067,0 days 00:00:00.500848,1.9981250103057912e-08,,entropy,24,,3,6,best,0.8223567147620472,0.00980742537099573,"[0.8232519175091552, 0.8089829570424755, 0.8181420618379694, 0.8222129039875551, 0.8391937334330805]",COMPLETE
191,0.8223567147620472,2026-08-26 14:05:27.540365,2026-08-26 14:05:28.040181,0 days 00:00:00.499816,1.7753758521446258e-08,,entropy,24,,3,6,best,0.8223567147620472,0.00980742537099573,"[0.8232519175091552, 0.8089829570424755, 0.8181420618379694, 0.8222129039875551, 0.8391937334330805]",COMPLETE
192,0.8190164603202709,2026-08-26 14:05:28.040536,2026-08-26 14:05:28.538968,0 days 00:00:00.498432,2.1728357726874676e-08,,entropy,25,,3,7,best,0.8190164603202709,0.008837258969853318,"[0.8191231552607027, 0.8052298135238489, 0.8160333152739933, 0.8222160421285204, 0.8324799754142888]",COMPLETE
193,0.8100423516261668,2026-08-26 14:05:28.539309,2026-08-26 14:05:29.027851,0 days 00:00:00.488542,1.8664937626143393e-08,,entropy,24,,5,6,best,0.8100423516261668,0.010573293724174893,"[0.8162911823624398, 0.798079495074406, 0.8038064327320846, 0.8044733297695594, 0.8275613181923442]",COMPLETE
194,0.8190164603202709,2026-08-26 14:05:29.028156,2026-08-26 14:05:29.526568,0 days 00:00:00.498412,8.244378721658987e-09,,entropy,24,,3,7,best,0.8190164603202709,0.008837258969853318,"[0.8191231552607027, 0.8052298135238489, 0.8160333152739933, 0.8222160421285204, 0.8324799754142888]",COMPLETE
195,0.8223567147620472,2026-08-26 14:05:29.526924,2026-08-26 14:05:30.026546,0 days 00:00:00.499622,4.303870847730278e-08,,entropy,24,,3,4,best,0.8223567147620472,0.00980742537099573,"[0.8232519175091552, 0.8089829570424755, 0.8181420618379694, 0.8222129039875551, 0.8391937334330805]",COMPLETE
196,0.8100423516261668,2026-08-26 14:05:30.026903,2026-08-26 14:05:30.515743,0 days 00:00:00.488840,1.2555814865380872e-08,,entropy,25,,5,6,best,0.8100423516261668,0.010573293724174893,"[0.8162911823624398, 0.798079495074406, 0.8038064327320846, 0.8044733297695594, 0.8275613181923442]",COMPLETE
197,0.8234321056351297,2026-08-26 14:05:30.516094,2026-08-26 14:05:31.022211,0 days 00:00:00.506117,2.0427967781097767e-08,balanced,log_loss,24,,4,4,best,0.8234321056351297,0.008881167831381287,"[0.815828835116729, 0.8149013752987009, 0.8193013103481942, 0.8381141287763199, 0.8290148786357047]",COMPLETE
198,0.803177173188365,2026-08-26 14:05:31.022562,2026-08-26 14:05:31.513408,0 days 00:00:00.490846,1.8942216147327393e-08,balanced,log_loss,24,,8,4,best,0.803177173188365,0.009382298695398602,"[0.8002425805951079, 0.791701926981359, 0.7974567110887955, 0.8189215111266935, 0.8075631361498689]",COMPLETE
199,0.8235790248359018,2026-08-26 14:05:31.513741,2026-08-26 14:05:32.026110,0 days 00:00:00.512369,2.6373464457631205e-08,balanced,log_loss,25,,3,4,best,0.8235790248359018,0.011244445001442713,"[0.8138746565786016, 0.8077407156799684, 0.8293978159981705, 0.8280194026085766, 0.838862533314192]",COMPLETE
