number,value,datetime_start,datetime_complete,duration,params_ccp_alpha,params_class_weight,params_criterion,params_max_depth,params_max_features,params_min_samples_leaf,params_min_samples_split,params_splitter,user_attrs_cv_mean,user_attrs_cv_std,user_attrs_fold_scores,state
168,0.7805662182294759,2026-08-27 05:40:59.962019,2026-08-27 05:41:01.207193,0 days 00:00:01.245174,8.907640471890966e-05,,entropy,29,,1,4,best,0.7805662182294759,0.011880963797166159,"[0.7720560327447633, 0.8036615128617751, 0.7745719527375758, 0.7725871774972579, 0.7799544153060071]",COMPLETE
169,0.7563301872445007,2026-08-27 05:41:01.207578,2026-08-27 05:41:01.698588,0 days 00:00:00.491010,0.00011366639087555124,,entropy,29,0.4,1,4,best,0.7563301872445007,0.0028339972791619978,"[0.7585938899421091, 0.7575938550963767, 0.7512803383947811, 0.755250699220903, 0.7589321535683333]",COMPLETE
170,0.7810452563688698,2026-08-27 05:41:01.698910,2026-08-27 05:41:02.943920,0 days 00:00:01.245010,1.2772558769847252e-05,,entropy,27,,1,4,best,0.7810452563688698,0.011859204418903821,"[0.7739246707919171, 0.8042264846131876, 0.7745335336359794, 0.7725871774972579, 0.7799544153060071]",COMPLETE
171,0.7810452563688698,2026-08-27 05:41:02.944232,2026-08-27 05:41:04.189039,0 days 00:00:01.244807,1.2665578935288636e-05,,entropy,27,,1,4,best,0.7810452563688698,0.011859204418903821,"[0.7739246707919171, 0.8042264846131876, 0.7745335336359794, 0.7725871774972579, 0.7799544153060071]",COMPLETE
172,0.7810452563688698,2026-08-27 05:41:04.189417,2026-08-27 05:41:05.434194,0 days 00:00:01.244777,1.0750019064396795e-05,,entropy,27,,1,4,best,0.7810452563688698,0.011859204418903821,"[0.7739246707919171, 0.8042264846131876, 0.7745335336359794, 0.7725871774972579, 0.7799544153060071]",COMPLETE
173,0.780496444520742,2026-08-27 05:41:05.434597,2026-08-27 05:41:06.676864,0 days 00:00:01.242267,1.5149087494227741e-05,,entropy,27,,1,5,best,0.780496444520742,0.011221801397162664,"[0.7696685215628486, 0.801033426205955, 0.7761089941878853, 0.7724866627440722, 0.7831846179029488]",COMPLETE
174,0.7724498148416239,2026-08-27 05:41:06.677241,2026-08-27 05:41:07.876314,0 days 00:00:01.199073,1.3367402468133125e-05,,entropy,27,,5,4,best,0.7724498148416239,0.009327596480074519,"[0.7683782352210705, 0.7909949532885557, 0.7666286473516686, 0.7668582277344297, 0.7693890106123952]",COMPLETE
175,0.7810452563688698,2026-08-27 05:41:07.876622,2026-08-27 05:41:09.123107,0 days 00:00:01.246485,8.393421527512224e-06,,entropy,27,,1,4,best,0.7810452563688698,0.011859204418903821,"[0.7739246707919171, 0.8042264846131876, 0.7745335336359794, 0.7725871774972579, 0.7799544153060071]",COMPLETE
176,0.780055983536853,2026-08-27 05:41:09.123498,2026-08-27 05:41:10.368563,0 days 00:00:01.245065,1.0911428371546301e-05,,entropy,27,,1,3,best,0.780055983536853,0.009413413818622497,"[0.7743205102383892, 0.7984495451959238, 0.7790579969367784, 0.7730284205788137, 0.7754234447343604]",COMPLETE
177,0.7810452563688698,2026-08-27 05:41:10.368951,2026-08-27 05:41:11.613681,0 days 00:00:01.244730,6.9295440133496186e-06,,entropy,27,,1,4,best,0.7810452563688698,0.011859204418903821,"[0.7739246707919171, 0.8042264846131876, 0.7745335336359794, 0.7725871774972579, 0.7799544153060071]",COMPLETE
178,0.7190264721313446,2026-08-27 05:41:11.614111,2026-08-27 05:41:11.705221,0 days 00:00:00.091110,5.981967396143348e-06,,entropy,27,0.8,4,3,random,0.7190264721313446,0.004706778357982343,"[0.7192531389076011, 0.7128534591654434, 0.7257910867530791, 0.7149761462795059, 0.7222585295510936]",COMPLETE
179,0.6746120151508113,2026-08-27 05:41:11.705559,2026-08-27 05:41:12.648168,0 days 00:00:00.942609,2.1229140583379285e-05,,entropy,28,,56,4,best,0.6746120151508113,0.008511597002830914,"[0.6675084184732968, 0.6886749203963373, 0.6700626333908217, 0.6666836121514956, 0.6801304913421055]",COMPLETE
180,0.7232403181422787,2026-08-27 05:41:12.648516,2026-08-27 05:41:12.902036,0 days 00:00:00.253520,7.1749665780181574e-06,,entropy,27,log2,5,3,best,0.7232403181422787,0.01093208495645753,"[0.7174963529703161, 0.7399528143041327, 0.7083523657136307, 0.7199123221803848, 0.7304877355429292]",COMPLETE
181,0.7814759281302,2026-08-27 05:41:12.902332,2026-08-27 05:41:14.147260,0 days 00:00:01.244928,1.1366879052106088e-05,,entropy,28,,1,5,best,0.7814759281302,0.010566583868265944,"[0.7724495769472476, 0.801033426205955, 0.7782253568507765, 0.7724866627440722, 0.7831846179029488]",COMPLETE
182,0.7812938243907526,2026-08-27 05:41:14.147692,2026-08-27 05:41:15.395532,0 days 00:00:01.247840,4.262555721542054e-06,,entropy,27,,1,2,best,0.7812938243907526,0.010141831850878484,"[0.7794441634811076, 0.8006852729423158, 0.7746357144584076, 0.7718974567438878, 0.7798065143280439]",COMPLETE
183,0.7812661484568424,2026-08-27 05:41:15.395926,2026-08-27 05:41:16.643360,0 days 00:00:01.247434,1.0658479597436928e-05,,entropy,28,,1,2,best,0.7812661484568424,0.010047573151749013,"[0.7776274105947977, 0.8006852729423158, 0.776314087675167, 0.7718974567438878, 0.7798065143280439]",COMPLETE
184,0.7770961604076058,2026-08-27 05:41:16.643783,2026-08-27 05:41:17.856197,0 days 00:00:01.212414,4.231080337224096e-06,,entropy,28,,4,7,best,0.7770961604076058,0.010038036360516082,"[0.7708775985128541, 0.7962768734256356, 0.7675324287155011, 0.7753744255651317, 0.7754194758189062]",COMPLETE
185,0.7798114753216181,2026-08-27 05:41:17.856515,2026-08-27 05:41:19.105221,0 days 00:00:01.248706,1.0311598205921908e-05,,entropy,28,,1,3,best,0.7798114753216181,0.009509372163735288,"[0.7736675294685246, 0.7984495451959238, 0.778488436630468, 0.7730284205788137, 0.7754234447343604]",COMPLETE
186,0.7769992473425212,2026-08-27 05:41:19.105619,2026-08-27 05:41:20.319256,0 days 00:00:01.213637,7.320163813403451e-06,,entropy,27,,4,2,best,0.7769992473425212,0.01022793120518014,"[0.7718884019007204, 0.7962768734256356, 0.766037060002212, 0.7753744255651317, 0.7754194758189062]",COMPLETE
187,0.7812661484568424,2026-08-27 05:41:20.319663,2026-08-27 05:41:21.571431,0 days 00:00:01.251768,1.1516174427342242e-05,,entropy,28,,1,2,best,0.7812661484568424,0.010047573151749013,"[0.7776274105947977, 0.8006852729423158, 0.776314087675167, 0.7718974567438878, 0.7798065143280439]",COMPLETE
188,0.7780804193753315,2026-08-27 05:41:21.571827,2026-08-27 05:41:22.795784,0 days 00:00:01.223957,1.247272961241967e-05,,entropy,26,,3,2,best,0.7780804193753315,0.010476145206265481,"[0.7718484813382268, 0.7978219089783729, 0.768241592778354, 0.7733601817840031, 0.7791299319977001]",COMPLETE
189,0.767361517970134,2026-08-27 05:41:22.796193,2026-08-27 05:41:23.983075,0 days 00:00:01.186882,4.675605042649358e-06,,entropy,28,,6,7,best,0.767361517970134,0.01174729846021098,"[0.7605834857329598, 0.7894529206576131, 0.7589354237661525, 0.7583813212914755, 0.7694544384024692]",COMPLETE
190,0.7769992473425212,2026-08-27 05:41:23.983399,2026-08-27 05:41:25.192973,0 days 00:00:01.209574,2.302971568630798e-05,,entropy,27,,4,6,best,0.7769992473425212,0.01022793120518014,"[0.7718884019007204, 0.7962768734256356, 0.766037060002212, 0.7753744255651317, 0.7754194758189062]",COMPLETE
191,0.7812661484568424,2026-08-27 05:41:25.193317,2026-08-27 05:41:26.440507,0 days 00:00:01.247190,9.356957208105444e-06,,entropy,28,,1,2,best,0.7812661484568424,0.010047573151749013,"[0.7776274105947977, 0.8006852729423158, 0.776314087675167, 0.7718974567438878, 0.7798065143280439]",COMPLETE
192,0.7812661484568424,2026-08-27 05:41:26.440913,2026-08-27 05:41:27.687566,0 days 00:00:01.246653,8.25019220123758e-06,,entropy,28,,1,2,best,0.7812661484568424,0.010047573151749013,"[0.7776274105947977, 0.8006852729423158, 0.776314087675167, 0.7718974567438878, 0.7798065143280439]",COMPLETE
193,0.7786158763878736,2026-08-27 05:41:27.687980,2026-08-27 05:41:28.908598,0 days 00:00:01.220618,9.568958094712811e-06,,entropy,27,,3,2,best,0.7786158763878736,0.011377922483295987,"[0.7730795084087866, 0.8001245001689142, 0.7673852595799637, 0.7733601817840031, 0.7791299319977001]",COMPLETE
194,0.7812661484568424,2026-08-27 05:41:28.908903,2026-08-27 05:41:30.157285,0 days 00:00:01.248382,7.694443798636449e-06,,entropy,28,,1,2,best,0.7812661484568424,0.010047573151749013,"[0.7776274105947977, 0.8006852729423158, 0.776314087675167, 0.7718974567438878, 0.7798065143280439]",COMPLETE
195,0.7788955882104894,2026-08-27 05:41:30.157690,2026-08-27 05:41:31.377334,0 days 00:00:01.219644,7.537531165059636e-06,,entropy,28,,3,2,best,0.7788955882104894,0.011313825120206128,"[0.7749193106034218, 0.8001245001689142, 0.7669440164984079, 0.7733601817840031, 0.7791299319977001]",COMPLETE
196,0.7791546687628272,2026-08-27 05:41:31.377710,2026-08-27 05:41:32.610984,0 days 00:00:01.233274,4.873566137221634e-06,,entropy,28,,2,6,best,0.7791546687628272,0.00934355932005603,"[0.7800805030593612, 0.7949919713549245, 0.7685113202726189, 0.7709553967221848, 0.7812341524050472]",COMPLETE
197,0.7193642638203659,2026-08-27 05:41:32.611377,2026-08-27 05:41:32.862284,0 days 00:00:00.250907,1.61970836253873e-05,,entropy,26,sqrt,5,2,best,0.7193642638203659,0.008175562287521742,"[0.7156773048400183, 0.7249255034569254, 0.7064827692750413, 0.7192480059869154, 0.7304877355429292]",COMPLETE
198,0.780496444520742,2026-08-27 05:41:32.862587,2026-08-27 05:41:34.106625,0 days 00:00:01.244038,1.2328423163671822e-05,,entropy,27,,1,5,best,0.780496444520742,0.011221801397162664,"[0.7696685215628486, 0.801033426205955, 0.7761089941878853, 0.7724866627440722, 0.7831846179029488]",COMPLETE
199,0.7756552468158129,2026-08-27 05:41:34.107019,2026-08-27 05:41:35.327932,0 days 00:00:01.220913,3.320737994708221e-06,,entropy,27,,3,7,best,0.7756552468158129,0.006203219691966179,"[0.7719007687721965, 0.7873253236583283, 0.7702174793985517, 0.7722398965197702, 0.7765927657302174]",COMPLETE
