number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_class_weight,params_criterion,params_max_depth,params_max_features,params_min_samples_leaf,params_min_samples_split,params_n_estimators,user_attrs_cv_mean,user_attrs_cv_std,user_attrs_fold_scores,state
172,0.8780341732230447,2026-08-27 07:55:34.291097,2026-08-27 07:56:23.951324,0 days 00:00:49.660227,False,balanced_subsample,entropy,,0.5,2,4,500,0.8780341732230447,0.006470430247765284,"[0.8709433694962074, 0.8892999694191701, 0.8807763636252609, 0.8751635268909776, 0.8739876366836076]",COMPLETE
173,0.877950947434163,2026-08-27 07:56:23.951633,2026-08-27 07:57:14.265330,0 days 00:00:50.313697,False,balanced_subsample,entropy,,0.5,1,3,500,0.877950947434163,0.004657998769582032,"[0.8753505837198318, 0.8849873445412815, 0.8818157632677864, 0.8726124284173782, 0.8749886172245369]",COMPLETE
174,0.8780341732230447,2026-08-27 07:57:14.265636,2026-08-27 07:58:04.507272,0 days 00:00:50.241636,False,balanced_subsample,entropy,,0.5,2,2,500,0.8780341732230447,0.006470430247765284,"[0.8709433694962074, 0.8892999694191701, 0.8807763636252609, 0.8751635268909776, 0.8739876366836076]",COMPLETE
175,0.878475742893491,2026-08-27 07:58:04.507588,2026-08-27 07:58:54.542507,0 days 00:00:50.034919,False,balanced_subsample,entropy,,0.5,1,4,500,0.878475742893491,0.004638218982685092,"[0.8744454543876764, 0.8855649885688508, 0.8823035822286333, 0.8738707918126369, 0.8761938974696571]",COMPLETE
176,0.8738432908487821,2026-08-27 07:58:54.542823,2026-08-27 08:00:01.746413,0 days 00:01:07.203590,False,balanced_subsample,entropy,,0.7,1,7,500,0.8738432908487821,0.004866026717196736,"[0.8718373280131031, 0.8832320600648936, 0.8712976662958912, 0.8694198511389417, 0.8734295487310811]",COMPLETE
177,0.7813983420439122,2026-08-27 08:00:01.746738,2026-08-27 08:01:40.067619,0 days 00:01:38.320881,False,balanced_subsample,entropy,,1.0,1,5,500,0.7813983420439122,0.007441115333388929,"[0.771889989466902, 0.7828458617194874, 0.7808997909037991, 0.7770912178834873, 0.7942648502458853]",COMPLETE
178,0.877950947434163,2026-08-27 08:01:40.067990,2026-08-27 08:02:32.988441,0 days 00:00:52.920451,False,balanced_subsample,entropy,,0.5,1,3,500,0.877950947434163,0.004657998769582032,"[0.8753505837198318, 0.8849873445412815, 0.8818157632677864, 0.8726124284173782, 0.8749886172245369]",COMPLETE
179,0.6835649986683288,2026-08-27 08:02:32.988757,2026-08-27 08:03:05.447078,0 days 00:00:32.458321,False,balanced,entropy,8.0,0.5,1,4,500,0.6835649986683288,0.008400614980815006,"[0.67484734811196, 0.6993379378134182, 0.6799527876130466, 0.6797111888560717, 0.6839757309471474]",COMPLETE
180,0.8764977525040145,2026-08-27 08:03:05.447399,2026-08-27 08:04:06.590452,0 days 00:01:01.143053,False,balanced_subsample,entropy,24.0,0.5,1,5,600,0.8764977525040145,0.0042668182673277115,"[0.8735307418064432, 0.8838908273789511, 0.8787441402195006, 0.8735227170520585, 0.872800336063119]",COMPLETE
181,0.8780341732230447,2026-08-27 08:04:06.590783,2026-08-27 08:04:57.179699,0 days 00:00:50.588916,False,balanced_subsample,entropy,,0.5,2,4,500,0.8780341732230447,0.006470430247765284,"[0.8709433694962074, 0.8892999694191701, 0.8807763636252609, 0.8751635268909776, 0.8739876366836076]",COMPLETE
182,0.8780341732230447,2026-08-27 08:04:57.180013,2026-08-27 08:05:47.788378,0 days 00:00:50.608365,False,balanced_subsample,entropy,,0.5,2,3,500,0.8780341732230447,0.006470430247765284,"[0.8709433694962074, 0.8892999694191701, 0.8807763636252609, 0.8751635268909776, 0.8739876366836076]",COMPLETE
183,0.8423952539232349,2026-08-27 08:05:47.788703,2026-08-27 08:06:33.535053,0 days 00:00:45.746350,False,balanced_subsample,entropy,,0.5,12,2,500,0.8423952539232349,0.008479633784398003,"[0.8302350808804427, 0.8559113712925789, 0.8428630876798192, 0.8378034357557919, 0.8451632940075416]",COMPLETE
184,0.8212518373105617,2026-08-27 08:06:33.535370,2026-08-27 08:07:17.191321,0 days 00:00:43.655951,False,balanced_subsample,entropy,,0.5,19,4,500,0.8212518373105617,0.008562896958209533,"[0.8068466334380991, 0.8332039466895277, 0.8236612793301757, 0.8189881832089885, 0.8235591438860177]",COMPLETE
185,0.8741839594130829,2026-08-27 08:07:17.191671,2026-08-27 08:08:07.508119,0 days 00:00:50.316448,False,balanced_subsample,entropy,,0.5,3,3,500,0.8741839594130829,0.005262246592470397,"[0.8695147765413148, 0.8823526775581779, 0.8781631695000717, 0.868694295017639, 0.8721948784482109]",COMPLETE
186,0.8766147239126436,2026-08-27 08:08:07.508471,2026-08-27 08:08:37.953419,0 days 00:00:30.444948,False,balanced_subsample,entropy,,0.5,2,5,300,0.8766147239126436,0.0049253475003575835,"[0.8701262491825044, 0.8846606530197864, 0.8790759014246898, 0.8742017592347354, 0.8750090567015016]",COMPLETE
187,0.8554222937793469,2026-08-27 08:08:37.953743,2026-08-27 08:08:53.545286,0 days 00:00:15.591543,False,balanced_subsample,gini,,log2,1,3,500,0.8554222937793469,0.005286439485081026,"[0.8496392794010195, 0.8649146730266183, 0.8569439091121458, 0.8531124202001409, 0.8525011871568106]",COMPLETE
188,0.8780341732230447,2026-08-27 08:08:53.545616,2026-08-27 08:09:44.045045,0 days 00:00:50.499429,False,balanced,entropy,,0.5,2,2,500,0.8780341732230447,0.006470430247765284,"[0.8709433694962074, 0.8892999694191701, 0.8807763636252609, 0.8751635268909776, 0.8739876366836076]",COMPLETE
189,0.878475742893491,2026-08-27 08:09:44.045359,2026-08-27 08:10:35.050745,0 days 00:00:51.005386,False,balanced_subsample,entropy,,0.5,1,4,500,0.878475742893491,0.004638218982685092,"[0.8744454543876764, 0.8855649885688508, 0.8823035822286333, 0.8738707918126369, 0.8761938974696571]",COMPLETE
190,0.8672176619006511,2026-08-27 08:10:35.051067,2026-08-27 08:11:03.917988,0 days 00:00:28.866921,False,balanced_subsample,entropy,,0.3,1,6,500,0.8672176619006511,0.00500539705156972,"[0.8619233794817296, 0.8752917159585785, 0.870714173783464, 0.8643332524671017, 0.863825787812381]",COMPLETE
191,0.878475742893491,2026-08-27 08:11:03.918312,2026-08-27 08:11:54.853898,0 days 00:00:50.935586,False,balanced_subsample,entropy,,0.5,1,4,500,0.878475742893491,0.004638218982685092,"[0.8744454543876764, 0.8855649885688508, 0.8823035822286333, 0.8738707918126369, 0.8761938974696571]",COMPLETE
192,0.878475742893491,2026-08-27 08:11:54.854212,2026-08-27 08:12:45.994314,0 days 00:00:51.140102,False,balanced_subsample,entropy,,0.5,1,4,500,0.878475742893491,0.004638218982685092,"[0.8744454543876764, 0.8855649885688508, 0.8823035822286333, 0.8738707918126369, 0.8761938974696571]",COMPLETE
193,0.8767176532083603,2026-08-27 08:12:45.994655,2026-08-27 08:13:37.278085,0 days 00:00:51.283430,False,balanced_subsample,entropy,,0.5,1,5,500,0.8767176532083603,0.004288479357337876,"[0.8764981922599152, 0.8838524082773548, 0.8782146485216336, 0.8712118775319131, 0.8738111394509852]",COMPLETE
194,0.8787210602058131,2026-08-27 08:13:37.278426,2026-08-27 08:14:28.500952,0 days 00:00:51.222526,False,balanced_subsample,entropy,,0.5,1,2,500,0.8787210602058131,0.004743156400083871,"[0.8749800888256732, 0.887292230975811, 0.8801798565711381, 0.8743267608834007, 0.8768263637730431]",COMPLETE
195,0.8787210602058131,2026-08-27 08:14:28.501286,2026-08-27 08:15:19.636053,0 days 00:00:51.134767,False,balanced_subsample,entropy,,0.5,1,2,500,0.8787210602058131,0.004743156400083871,"[0.8749800888256732, 0.887292230975811, 0.8801798565711381, 0.8743267608834007, 0.8768263637730431]",COMPLETE
196,0.8787210602058131,2026-08-27 08:15:19.636413,2026-08-27 08:16:10.866305,0 days 00:00:51.229892,False,balanced_subsample,entropy,,0.5,1,2,500,0.8787210602058131,0.004743156400083871,"[0.8749800888256732, 0.887292230975811, 0.8801798565711381, 0.8743267608834007, 0.8768263637730431]",COMPLETE
197,0.8787210602058131,2026-08-27 08:16:10.866619,2026-08-27 08:17:01.935817,0 days 00:00:51.069198,False,balanced,entropy,,0.5,1,2,500,0.8787210602058131,0.004743156400083871,"[0.8749800888256732, 0.887292230975811, 0.8801798565711381, 0.8743267608834007, 0.8768263637730431]",COMPLETE
198,0.8783780978734652,2026-08-27 08:17:01.936168,2026-08-27 08:18:44.478538,0 days 00:01:42.542370,False,balanced,entropy,48.0,0.5,1,2,1000,0.8783780978734652,0.004795005141511469,"[0.8754282157061152, 0.8866311684177658, 0.8805794269156738, 0.8730226153919416, 0.8762290629358297]",COMPLETE
199,0.8595165604548409,2026-08-27 08:18:44.478867,2026-08-27 08:19:24.642792,0 days 00:00:40.163925,False,balanced,entropy,48.0,sqrt,1,2,1000,0.8595165604548409,0.00508753988936879,"[0.8543097268969095, 0.8688671800425172, 0.8605637972660212, 0.8565337221375823, 0.8573083759311744]",COMPLETE
